miRNA_1	miRNA_2	bifan_target_1	bifan_target_2
MIR98	MIRLET7A1	ZNF644	PRDM2
MIR98	MIRLET7A1	ZNF644	ZNF852
MIR98	MIRLET7A1	DUSP10	DUSP4
MIR98	MIRLET7A1	TRIM25	TRIM32
MIR98	MIRLET7A1	PRDM2	ZNF852
MIR98	MIRLET7A1	EIF2AK4	EIF2AK1
MIR98	MIRLET7A1	KDM6B	KDM6A
MIR98	MIRLET7A1	USP10	USP47
MIR98	MIRLET7A1	KLHL42	BACH1
MIR98	MIRLET7A1	PRKDC	TRRAP
MIR98	MIRLET7A1	HIVEP2	ZNF516
MIR98	MIRLET7A1	HIVEP2	ZNF217
MIR98	MIRLET7A1	ZNF516	ZNF217
MIR98	MIRLET7A1	MTMR9	MTMR12
MIR98	MIRLET7A2	CCNJ	CCND1
MIR98	MIRLET7A2	CCNJ	CCND2
MIR98	MIRLET7A2	ZNF691	ZNF792
MIR98	MIRLET7A2	SMC1A	CKAP4
MIR98	MIRLET7A2	MYO5A	MYO1E
MIR98	MIRLET7A2	NLK	MAPK6
MIR98	MIRLET7A2	SYNJ2	INPP5F
MIR98	MIRLET7A2	PLEC	DST
MIR98	MIRLET7A2	ZFHX4	ZFHX2
MIR98	MIRLET7A2	OXSR1	MAP3K1
MIR98	MIRLET7A2	OXSR1	STK4
MIR98	MIRLET7A2	PTPN14	PTPN6
MIR98	MIRLET7A2	TSPYL1	NAP1L1
MIR98	MIRLET7A2	COL1A1	COL4A2
MIR98	MIRLET7A2	STK4	MAP3K1
MIR98	MIRLET7A2	IGF2BP1	KHSRP
MIR98	MIRLET7A2	PRKAA1	SIK1
MIR98	MIRLET7A2	NBEAL2	LRBA
MIR98	MIRLET7A2	ZNF451	ZBTB32
MIR98	MIRLET7A2	SERPINA3	SERPINH1
MIR98	MIRLET7A2	PRDM4	PRDM2
MIR98	MIRLET7A2	PRDM4	ZNF644
MIR98	MIRLET7A2	PRDM4	ZNF852
MIR98	MIRLET7A2	KHSRP	IGF2BP2
MIR98	MIRLET7A2	ZFYVE26	RUFY3
MIR98	MIRLET7A2	ATP13A3	ATP2A2
MIR98	MIRLET7A2	RBMS1	SYNCRIP
MIR98	MIRLET7A2	ZFHX2	ZFHX3
MIR98	MIRLET7A2	RBMS2	SYNCRIP
MIR98	MIRLET7A2	MAP2K4	MAP3K2
MIR98	MIRLET7A2	KLHL24	KLHL42
MIR98	MIRLET7A2	KLHL24	BACH1
MIR98	MIRLET7A2	DUSP2	DUSP10
MIR98	MIRLET7A2	UBE2K	UBE2G2
MIR98	MIRLET7A2	KMT2B	KMT2D
MIR98	MIRLET7A2	KMT2B	EHMT1
MIR98	MIRLET7A2	DUSP5	DUSP10
MIR98	MIRLET7A2	EHMT1	KMT2D
MIR98	MIRLET7A2	PPP4C	PPP2CA
MIR98	MIRLET7A2	PPP4C	PPP1CA
MIR98	MIRLET7A2	TRIB1	STK40
MIR98	MIRLET7A2	KIF2A	KIF5C
MIR98	MIRLET7A2	PPP2CA	PPP1CA
MIR98	MIRLET7A2	RBM19	TIA1
MIR98	MIRLET7A2	ZNF644	PRDM2
MIR98	MIRLET7A2	ZNF644	ZNF852
MIR98	MIRLET7A2	DUSP10	DUSP4
MIR98	MIRLET7A2	TRIM25	TRIM32
MIR98	MIRLET7A2	PRDM2	ZNF852
MIR98	MIRLET7A2	EIF2AK4	EIF2AK1
MIR98	MIRLET7A2	KDM6B	KDM6A
MIR98	MIRLET7A2	USP10	USP47
MIR98	MIRLET7A2	KLHL42	BACH1
MIR98	MIRLET7A2	PRKDC	TRRAP
MIR98	MIRLET7A2	HIVEP2	ZNF516
MIR98	MIRLET7A2	HIVEP2	ZNF217
MIR98	MIRLET7A2	ZNF516	ZNF217
MIR98	MIRLET7A2	MTMR9	MTMR12
MIR98	MIRLET7A3	CCNJ	CCND1
MIR98	MIRLET7A3	CCNJ	CCND2
MIR98	MIRLET7A3	ZNF691	ZNF792
MIR98	MIRLET7A3	SMC1A	CKAP4
MIR98	MIRLET7A3	MYO5A	MYO1E
MIR98	MIRLET7A3	NLK	MAPK6
MIR98	MIRLET7A3	SYNJ2	INPP5F
MIR98	MIRLET7A3	PLEC	DST
MIR98	MIRLET7A3	ZFHX4	ZFHX2
MIR98	MIRLET7A3	OXSR1	MAP3K1
MIR98	MIRLET7A3	OXSR1	STK4
MIR98	MIRLET7A3	PTPN14	PTPN6
MIR98	MIRLET7A3	TSPYL1	NAP1L1
MIR98	MIRLET7A3	COL1A1	COL4A2
MIR98	MIRLET7A3	STK4	MAP3K1
MIR98	MIRLET7A3	IGF2BP1	KHSRP
MIR98	MIRLET7A3	PRKAA1	SIK1
MIR98	MIRLET7A3	NBEAL2	LRBA
MIR98	MIRLET7A3	ZNF451	ZBTB32
MIR98	MIRLET7A3	SERPINA3	SERPINH1
MIR98	MIRLET7A3	PRDM4	PRDM2
MIR98	MIRLET7A3	PRDM4	ZNF644
MIR98	MIRLET7A3	PRDM4	ZNF852
MIR98	MIRLET7A3	KHSRP	IGF2BP2
MIR98	MIRLET7A3	ZFYVE26	RUFY3
MIR98	MIRLET7A3	ATP13A3	ATP2A2
MIR98	MIRLET7A3	RBMS1	SYNCRIP
MIR98	MIRLET7A3	ZFHX2	ZFHX3
MIR98	MIRLET7A3	RBMS2	SYNCRIP
MIR98	MIRLET7A3	MAP2K4	MAP3K2
MIR98	MIRLET7A3	KLHL24	KLHL42
MIR98	MIRLET7A3	KLHL24	BACH1
MIR98	MIRLET7A3	DUSP2	DUSP10
MIR98	MIRLET7A3	UBE2K	UBE2G2
MIR98	MIRLET7A3	KMT2B	KMT2D
MIR98	MIRLET7A3	KMT2B	EHMT1
MIR98	MIRLET7A3	DUSP5	DUSP10
MIR98	MIRLET7A3	EHMT1	KMT2D
MIR98	MIRLET7A3	PPP4C	PPP2CA
MIR98	MIRLET7A3	PPP4C	PPP1CA
MIR98	MIRLET7A3	TRIB1	STK40
MIR98	MIRLET7A3	KIF2A	KIF5C
MIR98	MIRLET7A3	PPP2CA	PPP1CA
MIR98	MIRLET7A3	RBM19	TIA1
MIR98	MIRLET7A3	ZNF644	PRDM2
MIR98	MIRLET7A3	ZNF644	ZNF852
MIR98	MIRLET7A3	DUSP10	DUSP4
MIR98	MIRLET7A3	TRIM25	TRIM32
MIR98	MIRLET7A3	PRDM2	ZNF852
MIR98	MIRLET7A3	EIF2AK4	EIF2AK1
MIR98	MIRLET7A3	KDM6B	KDM6A
MIR98	MIRLET7A3	USP10	USP47
MIR98	MIRLET7A3	KLHL42	BACH1
MIR98	MIRLET7A3	PRKDC	TRRAP
MIR98	MIRLET7A3	HIVEP2	ZNF516
MIR98	MIRLET7A3	HIVEP2	ZNF217
MIR98	MIRLET7A3	ZNF516	ZNF217
MIR98	MIRLET7A3	MTMR9	MTMR12
MIR98	MIRLET7C	CHD9	ERCC6
MIR98	MIRLET7C	SMC1A	CKAP4
MIR98	MIRLET7C	PLEC	DST
MIR98	MIRLET7C	ZFHX4	ZFHX2
MIR98	MIRLET7C	OXSR1	STK4
MIR98	MIRLET7C	PTPN14	PTPN6
MIR98	MIRLET7C	TSPYL1	NAP1L1
MIR98	MIRLET7C	COL1A1	COL4A2
MIR98	MIRLET7C	PRKAA1	SIK1
MIR98	MIRLET7C	NBEAL2	LRBA
MIR98	MIRLET7C	ZNF451	ZBTB32
MIR98	MIRLET7C	RBMS2	SYNCRIP
MIR98	MIRLET7C	MAP2K4	MAP3K2
MIR98	MIRLET7C	KLHL24	BACH1
MIR98	MIRLET7C	UBE2K	UBE2G2
MIR98	MIRLET7C	EHMT1	KMT2D
MIR98	MIRLET7C	PPP4C	PPP2CA
MIR98	MIRLET7C	PPP4C	PPP1CA
MIR98	MIRLET7C	TRIB1	STK40
MIR98	MIRLET7C	PPP2CA	PPP1CA
MIR98	MIRLET7C	ZNF644	PRDM2
MIR98	MIRLET7C	ZNF644	ZNF852
MIR98	MIRLET7C	TRIM25	TRIM32
MIR98	MIRLET7C	ZNF516	HIVEP2
MIR98	MIRLET7C	TRRAP	PRKDC
MIR98	MIRLET7C	PRDM2	ZNF852
MIR98	MIRLET7C	MTMR9	MTMR12
MIR98	MIRLET7D	CCNJ	CCND1
MIR98	MIRLET7D	NLK	MAPK6
MIR98	MIRLET7D	OXSR1	MAP3K1
MIR98	MIRLET7D	IGF2BP1	KHSRP
MIR98	MIRLET7D	NBEAL2	LRBA
MIR98	MIRLET7D	ZFYVE26	RUFY3
MIR98	MIRLET7D	MAP2K4	MAP3K2
MIR98	MIRLET7D	ZNF587	PRDM2
MIR98	MIRLET7D	ZNF587	ZNF644
MIR98	MIRLET7D	EHMT1	KMT2D
MIR98	MIRLET7D	PPP4C	PPP2CA
MIR98	MIRLET7D	ETS1	ELK4
MIR98	MIRLET7D	ZNF644	PRDM2
MIR98	MIRLET7E	SMC1A	CKAP4
MIR98	MIRLET7E	PLEC	DST
MIR98	MIRLET7E	ZFHX4	ZFHX2
MIR98	MIRLET7E	OXSR1	STK4
MIR98	MIRLET7E	TSPYL1	NAP1L1
MIR98	MIRLET7E	PRKAA1	SIK1
MIR98	MIRLET7E	NBEAL2	LRBA
MIR98	MIRLET7E	ZNF451	ZBTB32
MIR98	MIRLET7E	MAP2K4	MAP3K2
MIR98	MIRLET7E	KLHL24	BACH1
MIR98	MIRLET7E	EHMT1	KMT2D
MIR98	MIRLET7E	TRIB1	STK40
MIR98	MIRLET7E	ZNF644	PRDM2
MIR98	MIRLET7E	ZNF644	ZNF852
MIR98	MIRLET7E	PRDM2	ZNF852
MIR98	MIRLET7E	MTMR9	MTMR12
MIR98	MIRLET7F2	CCNJ	CCND1
MIR98	MIRLET7F2	CCNJ	CCND2
MIR98	MIRLET7F2	ZNF691	ZNF792
MIR98	MIRLET7F2	CHD9	ERCC6
MIR98	MIRLET7F2	SMC1A	CKAP4
MIR98	MIRLET7F2	MYO5A	MYO1E
MIR98	MIRLET7F2	NLK	MAPK6
MIR98	MIRLET7F2	SYNJ2	INPP5F
MIR98	MIRLET7F2	PLEC	DST
MIR98	MIRLET7F2	ZFHX4	ZFHX2
MIR98	MIRLET7F2	OXSR1	MAP3K1
MIR98	MIRLET7F2	OXSR1	STK4
MIR98	MIRLET7F2	PTPN14	PTPN6
MIR98	MIRLET7F2	TSPYL1	NAP1L1
MIR98	MIRLET7F2	COL1A1	COL4A2
MIR98	MIRLET7F2	STK4	MAP3K1
MIR98	MIRLET7F2	IGF2BP1	KHSRP
MIR98	MIRLET7F2	TGIF1	PBX3
MIR98	MIRLET7F2	PRKAA1	SIK1
MIR98	MIRLET7F2	NBEAL2	LRBA
MIR98	MIRLET7F2	ZNF451	ZBTB32
MIR98	MIRLET7F2	SERPINA3	SERPINH1
MIR98	MIRLET7F2	PRDM4	PRDM2
MIR98	MIRLET7F2	PRDM4	ZNF644
MIR98	MIRLET7F2	PRDM4	ZNF852
MIR98	MIRLET7F2	KHSRP	IGF2BP2
MIR98	MIRLET7F2	ZFYVE26	RUFY3
MIR98	MIRLET7F2	ATP13A3	ATP2A2
MIR98	MIRLET7F2	RBMS1	SYNCRIP
MIR98	MIRLET7F2	ZFHX2	ZFHX3
MIR98	MIRLET7F2	RBMS2	SYNCRIP
MIR98	MIRLET7F2	MAP2K4	MAP3K2
MIR98	MIRLET7F2	KLHL24	KLHL42
MIR98	MIRLET7F2	KLHL24	BACH1
MIR98	MIRLET7F2	DUSP2	DUSP10
MIR98	MIRLET7F2	UBE2K	UBE2G2
MIR98	MIRLET7F2	KMT2B	KMT2D
MIR98	MIRLET7F2	KMT2B	EHMT1
MIR98	MIRLET7F2	DUSP5	DUSP10
MIR98	MIRLET7F2	EHMT1	KMT2D
MIR98	MIRLET7F2	PPP4C	PPP2CA
MIR98	MIRLET7F2	PPP4C	PPP1CA
MIR98	MIRLET7F2	KIF2A	KIF5C
MIR98	MIRLET7F2	PPP2CA	PPP1CA
MIR98	MIRLET7F2	RBM19	TIA1
MIR98	MIRLET7F2	ZNF644	PRDM2
MIR98	MIRLET7F2	ZNF644	ZNF852
MIR98	MIRLET7F2	DUSP10	DUSP4
MIR98	MIRLET7F2	TRIM25	TRIM32
MIR98	MIRLET7F2	PRDM2	ZNF852
MIR98	MIRLET7F2	EIF2AK4	EIF2AK1
MIR98	MIRLET7F2	KDM6B	KDM6A
MIR98	MIRLET7F2	USP10	USP47
MIR98	MIRLET7F2	KLHL42	BACH1
MIR98	MIRLET7F2	HIVEP2	ZNF516
MIR98	MIRLET7F2	HIVEP2	ZNF217
MIR98	MIRLET7F2	ZNF516	ZNF217
MIR98	MIRLET7F2	MTMR9	MTMR12
MIR98	MIRLET7G	CCNJ	CCND1
MIR98	MIRLET7G	CCNJ	CCND2
MIR98	MIRLET7G	ZNF691	ZNF792
MIR98	MIRLET7G	CHD9	ERCC6
MIR98	MIRLET7G	SMC1A	CKAP4
MIR98	MIRLET7G	NLK	MAPK6
MIR98	MIRLET7G	SYNJ2	INPP5F
MIR98	MIRLET7G	PLEC	DST
MIR98	MIRLET7G	ZFHX4	ZFHX2
MIR98	MIRLET7G	OXSR1	MAP3K1
MIR98	MIRLET7G	OXSR1	STK4
MIR98	MIRLET7G	PTPN14	PTPN6
MIR98	MIRLET7G	TSPYL1	NAP1L1
MIR98	MIRLET7G	COL1A1	COL4A2
MIR98	MIRLET7G	STK4	MAP3K1
MIR98	MIRLET7G	IGF2BP1	KHSRP
MIR98	MIRLET7G	TGIF1	PBX3
MIR98	MIRLET7G	PRKAA1	SIK1
MIR98	MIRLET7G	NBEAL2	LRBA
MIR98	MIRLET7G	ZNF451	ZBTB32
MIR98	MIRLET7G	SERPINA3	SERPINH1
MIR98	MIRLET7G	PRDM4	PRDM2
MIR98	MIRLET7G	PRDM4	ZNF644
MIR98	MIRLET7G	PRDM4	ZNF852
MIR98	MIRLET7G	KHSRP	IGF2BP2
MIR98	MIRLET7G	ZFYVE26	RUFY3
MIR98	MIRLET7G	ATP13A3	ATP2A2
MIR98	MIRLET7G	RBMS1	SYNCRIP
MIR98	MIRLET7G	ZFHX2	ZFHX3
MIR98	MIRLET7G	RBMS2	SYNCRIP
MIR98	MIRLET7G	MAP2K4	MAP3K2
MIR98	MIRLET7G	DUSP2	DUSP10
MIR98	MIRLET7G	UBE2K	UBE2G2
MIR98	MIRLET7G	KMT2B	KMT2D
MIR98	MIRLET7G	KMT2B	EHMT1
MIR98	MIRLET7G	DUSP5	DUSP10
MIR98	MIRLET7G	EHMT1	KMT2D
MIR98	MIRLET7G	PPP4C	PPP2CA
MIR98	MIRLET7G	PPP4C	PPP1CA
MIR98	MIRLET7G	TRIB1	STK40
MIR98	MIRLET7G	KIF2A	KIF5C
MIR98	MIRLET7G	PPP2CA	PPP1CA
MIR98	MIRLET7G	RBM19	TIA1
MIR98	MIRLET7G	ZNF644	PRDM2
MIR98	MIRLET7G	ZNF644	ZNF852
MIR98	MIRLET7G	DUSP10	DUSP4
MIR98	MIRLET7G	TRIM25	TRIM32
MIR98	MIRLET7G	PRDM2	ZNF852
MIR98	MIRLET7G	EIF2AK4	EIF2AK1
MIR98	MIRLET7G	KDM6B	KDM6A
MIR98	MIRLET7G	USP10	USP47
MIR98	MIRLET7G	KLHL42	BACH1
MIR98	MIRLET7G	PRKDC	TRRAP
MIR98	MIRLET7G	HIVEP2	ZNF516
MIR98	MIRLET7G	HIVEP2	ZNF217
MIR98	MIRLET7G	ZNF516	ZNF217
MIR98	MIRLET7G	MTMR9	MTMR12
MIR98	MIRLET7I	CCNJ	CCND1
MIR98	MIRLET7I	CCNJ	CCND2
MIR98	MIRLET7I	ZNF691	ZNF792
MIR98	MIRLET7I	CHD9	ERCC6
MIR98	MIRLET7I	SMC1A	CKAP4
MIR98	MIRLET7I	MYO5A	MYO1E
MIR98	MIRLET7I	NLK	MAPK6
MIR98	MIRLET7I	SYNJ2	INPP5F
MIR98	MIRLET7I	PLEC	DST
MIR98	MIRLET7I	ZFHX4	ZFHX2
MIR98	MIRLET7I	OXSR1	MAP3K1
MIR98	MIRLET7I	OXSR1	STK4
MIR98	MIRLET7I	PTPN14	PTPN6
MIR98	MIRLET7I	TSPYL1	NAP1L1
MIR98	MIRLET7I	STK4	MAP3K1
MIR98	MIRLET7I	IGF2BP1	KHSRP
MIR98	MIRLET7I	TGIF1	PBX3
MIR98	MIRLET7I	PRKAA1	SIK1
MIR98	MIRLET7I	NBEAL2	LRBA
MIR98	MIRLET7I	ZNF451	ZBTB32
MIR98	MIRLET7I	SERPINA3	SERPINH1
MIR98	MIRLET7I	PRDM4	PRDM2
MIR98	MIRLET7I	PRDM4	ZNF644
MIR98	MIRLET7I	PRDM4	ZNF852
MIR98	MIRLET7I	KHSRP	IGF2BP2
MIR98	MIRLET7I	ZFYVE26	RUFY3
MIR98	MIRLET7I	ATP13A3	ATP2A2
MIR98	MIRLET7I	RBMS1	SYNCRIP
MIR98	MIRLET7I	ZFHX2	ZFHX3
MIR98	MIRLET7I	RBMS2	SYNCRIP
MIR98	MIRLET7I	MAP2K4	MAP3K2
MIR98	MIRLET7I	KLHL24	KLHL42
MIR98	MIRLET7I	KLHL24	BACH1
MIR98	MIRLET7I	UBE2K	UBE2G2
MIR98	MIRLET7I	KMT2B	KMT2D
MIR98	MIRLET7I	KMT2B	EHMT1
MIR98	MIRLET7I	EHMT1	KMT2D
MIR98	MIRLET7I	PPP4C	PPP2CA
MIR98	MIRLET7I	PPP4C	PPP1CA
MIR98	MIRLET7I	ETS1	ELK4
MIR98	MIRLET7I	KIF2A	KIF5C
MIR98	MIRLET7I	PPP2CA	PPP1CA
MIR98	MIRLET7I	RBM19	TIA1
MIR98	MIRLET7I	ZNF644	PRDM2
MIR98	MIRLET7I	ZNF644	ZNF852
MIR98	MIRLET7I	TRIM25	TRIM32
MIR98	MIRLET7I	PRDM2	ZNF852
MIR98	MIRLET7I	EIF2AK4	EIF2AK1
MIR98	MIRLET7I	KDM6B	KDM6A
MIR98	MIRLET7I	USP10	USP47
MIR98	MIRLET7I	KLHL42	BACH1
MIR98	MIRLET7I	HIVEP2	ZNF516
MIR98	MIRLET7I	HIVEP2	ZNF217
MIR98	MIRLET7I	ZNF516	ZNF217
MIR98	MIRLET7I	MTMR9	MTMR12
MIRLET7A1	MIRLET7A2	CCNJ	CCND1
MIRLET7A1	MIRLET7A2	CCNJ	CCNG1
MIRLET7A1	MIRLET7A2	CCNJ	CCND2
MIRLET7A1	MIRLET7A2	CCNJ	CCNB2
MIRLET7A1	MIRLET7A2	VPS4A	FIGN
MIRLET7A1	MIRLET7A2	SSH2	DUSP3
MIRLET7A1	MIRLET7A2	SSH2	DUSP4
MIRLET7A1	MIRLET7A2	SSH2	DUSP5
MIRLET7A1	MIRLET7A2	SSH2	DUSP10
MIRLET7A1	MIRLET7A2	SSH2	DUSP2
MIRLET7A1	MIRLET7A2	SSH2	DUSP18
MIRLET7A1	MIRLET7A2	SOX18	SOX5
MIRLET7A1	MIRLET7A2	CKAP4	SMC1A
MIRLET7A1	MIRLET7A2	NLK	MAPK6
MIRLET7A1	MIRLET7A2	PLEC	MACF1
MIRLET7A1	MIRLET7A2	PLEC	MICAL2
MIRLET7A1	MIRLET7A2	PLEC	DST
MIRLET7A1	MIRLET7A2	PLEC	SPTBN2
MIRLET7A1	MIRLET7A2	ERF	ETS2
MIRLET7A1	MIRLET7A2	ERF	ELK4
MIRLET7A1	MIRLET7A2	CARM1	PRMT1
MIRLET7A1	MIRLET7A2	YWHAG	YWHAZ
MIRLET7A1	MIRLET7A2	ELAVL1	RBMS2
MIRLET7A1	MIRLET7A2	ELAVL1	SYNCRIP
MIRLET7A1	MIRLET7A2	ELAVL1	RBMS1
MIRLET7A1	MIRLET7A2	CTSB	CTSZ
MIRLET7A1	MIRLET7A2	TIE1	FGFR1
MIRLET7A1	MIRLET7A2	TIE1	IGF1R
MIRLET7A1	MIRLET7A2	TIE1	EPHA2
MIRLET7A1	MIRLET7A2	TIE1	INSR
MIRLET7A1	MIRLET7A2	TSPAN3	TSPAN14
MIRLET7A1	MIRLET7A2	TSPAN3	CD81
MIRLET7A1	MIRLET7A2	CDC34	UBE2K
MIRLET7A1	MIRLET7A2	CDC34	UBE2G2
MIRLET7A1	MIRLET7A2	CDC34	UBE2J1
MIRLET7A1	MIRLET7A2	FBXL14	FBXL5
MIRLET7A1	MIRLET7A2	FBXL14	FBXL7
MIRLET7A1	MIRLET7A2	USP14	USP11
MIRLET7A1	MIRLET7A2	USP14	USP10
MIRLET7A1	MIRLET7A2	USP14	USP5
MIRLET7A1	MIRLET7A2	USP14	USP47
MIRLET7A1	MIRLET7A2	YTHDC2	DHX30
MIRLET7A1	MIRLET7A2	ZNF589	ZNF555
MIRLET7A1	MIRLET7A2	RBMS1	SYNCRIP
MIRLET7A1	MIRLET7A2	RGS17	AXIN1
MIRLET7A1	MIRLET7A2	POU3F2	POU2F1
MIRLET7A1	MIRLET7A2	RBMS2	SYNCRIP
MIRLET7A1	MIRLET7A2	TRIO	ARHGEF7
MIRLET7A1	MIRLET7A2	TRIO	VAV2
MIRLET7A1	MIRLET7A2	MAP2K4	MAP3K2
MIRLET7A1	MIRLET7A2	MAP2K4	MAP3K3
MIRLET7A1	MIRLET7A2	MOB1B	MOB3A
MIRLET7A1	MIRLET7A2	KLHL24	KLHL42
MIRLET7A1	MIRLET7A2	KLHL24	BACH1
MIRLET7A1	MIRLET7A2	ARHGEF7	VAV2
MIRLET7A1	MIRLET7A2	COL18A1	COL1A1
MIRLET7A1	MIRLET7A2	COL18A1	COL4A2
MIRLET7A1	MIRLET7A2	COL18A1	COL4A1
MIRLET7A1	MIRLET7A2	COL18A1	COL27A1
MIRLET7A1	MIRLET7A2	GGA3	TOM1L2
MIRLET7A1	MIRLET7A2	MYO1E	MYO9B
MIRLET7A1	MIRLET7A2	MYO1E	MYH9
MIRLET7A1	MIRLET7A2	MYO1E	MYO5A
MIRLET7A1	MIRLET7A2	KMT2B	SETD1B
MIRLET7A1	MIRLET7A2	KMT2B	KMT2D
MIRLET7A1	MIRLET7A2	KMT2B	EHMT1
MIRLET7A1	MIRLET7A2	CDK9	CDK13
MIRLET7A1	MIRLET7A2	CDK9	CDK16
MIRLET7A1	MIRLET7A2	CDK9	CDK6
MIRLET7A1	MIRLET7A2	USP5	USP11
MIRLET7A1	MIRLET7A2	USP5	USP10
MIRLET7A1	MIRLET7A2	USP5	USP47
MIRLET7A1	MIRLET7A2	FOXK2	FOXP1
MIRLET7A1	MIRLET7A2	SIK1	PRKAA1
MIRLET7A1	MIRLET7A2	SIK1	MELK
MIRLET7A1	MIRLET7A2	NPEPPS	ANPEP
MIRLET7A1	MIRLET7A2	CTNNA1	VCL
MIRLET7A1	MIRLET7A2	KAT6A	DPF2
MIRLET7A1	MIRLET7A2	ZNF644	PRDM4
MIRLET7A1	MIRLET7A2	ZNF644	PRDM2
MIRLET7A1	MIRLET7A2	ZNF644	ZNF768
MIRLET7A1	MIRLET7A2	ZNF644	ZNF852
MIRLET7A1	MIRLET7A2	BPTF	BAZ2A
MIRLET7A1	MIRLET7A2	DUSP3	DUSP4
MIRLET7A1	MIRLET7A2	DUSP3	DUSP5
MIRLET7A1	MIRLET7A2	DUSP3	DUSP10
MIRLET7A1	MIRLET7A2	DUSP3	DUSP2
MIRLET7A1	MIRLET7A2	DUSP3	DUSP18
MIRLET7A1	MIRLET7A2	COL15A1	COL1A1
MIRLET7A1	MIRLET7A2	COL15A1	COL4A2
MIRLET7A1	MIRLET7A2	COL15A1	COL4A1
MIRLET7A1	MIRLET7A2	COL15A1	COL27A1
MIRLET7A1	MIRLET7A2	ABCC10	ABCC8
MIRLET7A1	MIRLET7A2	IGDCC4	ROBO4
MIRLET7A1	MIRLET7A2	PRDM2	PRDM4
MIRLET7A1	MIRLET7A2	PRDM2	ZNF768
MIRLET7A1	MIRLET7A2	PRDM2	ZNF852
MIRLET7A1	MIRLET7A2	EIF2AK4	EIF2AK1
MIRLET7A1	MIRLET7A2	ZNF562	ZNF691
MIRLET7A1	MIRLET7A2	ZNF562	ZNF792
MIRLET7A1	MIRLET7A2	KLHL42	BACH1
MIRLET7A1	MIRLET7A2	HECTD1	HUWE1
MIRLET7A1	MIRLET7A2	HECTD1	AREL1
MIRLET7A1	MIRLET7A2	NIPA1	NIPA2
MIRLET7A1	MIRLET7A2	PRKDC	TRRAP
MIRLET7A1	MIRLET7A2	SPHK1	CERK
MIRLET7A1	MIRLET7A2	KDM6A	KDM6B
MIRLET7A1	MIRLET7A2	UBE2G2	UBE2K
MIRLET7A1	MIRLET7A2	UBE2G2	UBE2J1
MIRLET7A1	MIRLET7A2	KIF1C	KIF2A
MIRLET7A1	MIRLET7A2	KIF1C	KIF5C
MIRLET7A1	MIRLET7A2	MSN	FRMD4A
MIRLET7A1	MIRLET7A2	MSN	NF2
MIRLET7A1	MIRLET7A2	ZNF217	HIVEP2
MIRLET7A1	MIRLET7A2	ZNF217	ZNF516
MIRLET7A1	MIRLET7A2	RHOBTB2	RHOB
MIRLET7A1	MIRLET7A2	RHOBTB2	RHOBTB3
MIRLET7A1	MIRLET7A2	RHOBTB2	RHOG
MIRLET7A1	MIRLET7A2	ZNF121	ZNF629
MIRLET7A1	MIRLET7A2	ZNF121	ZNF543
MIRLET7A1	MIRLET7A2	TPP2	MBTPS1
MIRLET7A1	MIRLET7A2	CDK13	CDK16
MIRLET7A1	MIRLET7A2	CDK13	CDK6
MIRLET7A1	MIRLET7A2	SPHK2	CERK
MIRLET7A1	MIRLET7A2	USP47	USP11
MIRLET7A1	MIRLET7A2	USP47	USP10
MIRLET7A1	MIRLET7A2	PSMB2	PSMA2
MIRLET7A1	MIRLET7A2	PSMB2	PSMB7
MIRLET7A1	MIRLET7A2	SERPINH1	SERPINB9
MIRLET7A1	MIRLET7A2	SERPINH1	SERPINA3
MIRLET7A1	MIRLET7A2	ACVR1C	TGFBR2
MIRLET7A1	MIRLET7A2	YWHAZ	YWHAH
MIRLET7A1	MIRLET7A2	SETD1B	KMT2A
MIRLET7A1	MIRLET7A2	SETD1B	KMT2D
MIRLET7A1	MIRLET7A2	SETD1B	EHMT1
MIRLET7A1	MIRLET7A2	TNFRSF10B	TNFRSF11A
MIRLET7A1	MIRLET7A2	DUSP4	DUSP10
MIRLET7A1	MIRLET7A2	DUSP4	DUSP18
MIRLET7A1	MIRLET7A2	FBXL7	FBXL5
MIRLET7A1	MIRLET7A2	FYN	ABL1
MIRLET7A1	MIRLET7A2	FYN	CSK
MIRLET7A1	MIRLET7A2	FYN	JAK1
MIRLET7A1	MIRLET7A2	ZNF691	ZNF792
MIRLET7A1	MIRLET7A2	MACF1	MICAL2
MIRLET7A1	MIRLET7A2	MACF1	SPTBN2
MIRLET7A1	MIRLET7A2	CSK	ABL1
MIRLET7A1	MIRLET7A2	CSK	JAK1
MIRLET7A1	MIRLET7A2	CSK	SRC
MIRLET7A1	MIRLET7A2	USP11	USP10
MIRLET7A1	MIRLET7A2	NR2C2	NR2F2
MIRLET7A1	MIRLET7A2	MYO5A	MYO9B
MIRLET7A1	MIRLET7A2	MYO5A	MYH9
MIRLET7A1	MIRLET7A2	SYNJ2	INPP5F
MIRLET7A1	MIRLET7A2	EPHA2	FGFR1
MIRLET7A1	MIRLET7A2	EPHA2	TEK
MIRLET7A1	MIRLET7A2	EPHA2	IGF1R
MIRLET7A1	MIRLET7A2	EPHA2	INSR
MIRLET7A1	MIRLET7A2	PTPN14	PTPN23
MIRLET7A1	MIRLET7A2	PTPN14	PTPN6
MIRLET7A1	MIRLET7A2	PTPN14	PTPRB
MIRLET7A1	MIRLET7A2	RHOB	RHOBTB3
MIRLET7A1	MIRLET7A2	RHOB	RHOG
