miRNA_1	miRNA_2	target
MIR138-1	MIR138-2	BAZ2B
MIR138-1	MIR138-2	LSM14A
MIR138-1	MIR138-2	NSMF
MIR138-1	MIR138-2	CNOT6L
MIR138-1	MIR138-2	THRB
MIR138-1	MIR138-2	SMG1
MIR138-1	MIR138-2	KDM6B
MIR138-1	MIR138-2	JMJD1C
MIR138-1	MIR138-2	UIMC1
MIR138-1	MIR138-2	SLC17A7
MIR138-1	MIR138-2	VSTM2L
MIR138-1	MIR138-2	RHBDD1
MIR138-1	MIR138-2	RALY
MIR138-1	MIR138-2	TCF7L2
MIR138-1	MIR138-2	CHST10
MIR138-1	MIR138-2	ZFAT
MIR138-1	MIR138-2	PIP4K2C
MIR138-1	MIR138-2	SRSF11
MIR138-1	MIR138-2	USP47
MIR138-1	MIR138-2	CLIP1
MIR138-1	MIR138-2	AMMECR1
MIR138-1	MIR138-2	TSR1
MIR138-1	MIR138-2	NSFL1C
MIR138-1	MIR138-2	ARHGEF3
MIR138-1	MIR138-2	DENND1A
MIR138-1	MIR138-2	RELCH
MIR138-1	MIR138-2	ATP11C
MIR138-1	MIR138-2	DCP1A
MIR138-1	MIR138-2	KMT2C
MIR138-1	MIR138-2	TAOK1
MIR138-1	MIR138-2	EFCAB14
MIR138-1	MIR138-2	SOX4
MIR138-1	MIR138-2	TMTC4
MIR138-1	MIR138-2	AFF3
MIR138-1	MIR138-2	C6orf47
MIR138-1	MIR138-2	ANKRD54
MIR138-1	MIR138-2	ZMYND11
MIR138-1	MIR138-2	CCNE1
MIR138-1	MIR138-2	JOSD1
MIR138-1	MIR138-2	RNF38
MIR138-1	MIR138-2	SIRT1
MIR138-1	MIR138-2	AHCYL2
MIR138-1	MIR138-2	CAMTA1
MIR138-1	MIR138-2	L3MBTL3
MIR138-1	MIR138-2	ADCYAP1R1
MIR138-1	MIR138-2	JAZF1
MIR138-1	MIR138-2	CALN1
MIR138-1	MIR138-2	CLNS1A
MIR138-1	MIR138-2	MAPK6
MIR138-1	MIR138-2	LENG8
MIR138-1	MIR138-2	PTK2
MIR138-1	MIR138-2	PDIK1L
MIR138-1	MIR138-2	DVL2
MIR138-1	MIR138-2	PARP8
MIR138-1	MIR138-2	MANEAL
MIR138-1	MIR138-2	BAZ1B
MIR138-1	MIR138-2	PIK3C2B
MIR138-1	MIR138-2	KBTBD4
MIR138-1	MIR138-2	ARL6IP5
MIR138-1	MIR138-2	DTX4
MIR138-1	MIR138-2	GNG2
MIR138-1	MIR138-2	PDE3A
MIR138-1	MIR138-2	THAP11
MIR138-1	MIR138-2	DESI2
MIR138-1	MIR138-2	USP10
MIR138-1	MIR138-2	BNIP3L
MIR138-1	MIR138-2	SOX12
MIR138-1	MIR138-2	RPS6KA1
MIR138-1	MIR138-2	INTS6
MIR138-1	MIR138-2	PAQR3
MIR138-1	MIR138-2	SENP1
MIR138-1	MIR138-2	PPIP5K1
MIR138-1	MIR138-2	UPF2
MIR138-1	MIR138-2	SOX9
MIR138-1	MIR138-2	FOXP4
MIR138-1	MIR138-2	PDE7B
MIR138-1	MIR138-2	NFIX
MIR138-1	MIR138-2	PPM1E
MIR138-1	MIR138-2	PLXNB2
MIR138-1	MIR138-2	SULF2
MIR138-1	MIR138-2	FOXC1
MIR138-1	MIR138-2	MCU
MIR138-1	MIR138-2	PTP4A1
MIR138-1	MIR138-2	BPNT2
MIR138-1	MIR138-2	ZNF385A
MIR138-1	MIR138-2	RPRD1B
MIR138-1	MIR138-2	CCND3
MIR138-1	MIR138-2	RCAN2
MIR138-1	MIR138-2	ROCK2
MIR138-1	MIR138-2	SLC16A2
MIR138-1	MIR138-2	SEMA4C
MIR138-1	MIR138-2	ZFHX3
MIR138-1	MIR138-2	NPPC
MIR138-1	MIR138-2	HIF1AN
MIR138-1	MIR138-2	MIER3
MIR138-1	MIR138-2	SEPTIN11
MIR138-1	MIR138-2	EID1
MIR138-1	MIR138-2	NINJ1
MIR138-1	MIR138-2	DCUN1D4
MIR138-1	MIR138-2	PPARGC1A
MIR138-1	MIR138-2	PSMF1
MIR146A	MIR146B	LRRTM2
MIR146A	MIR146B	CDC14A
MIR146A	MIR146B	PDE7A
MIR146A	MIR146B	LNPK
MIR146A	MIR146B	BCL11A
MIR146A	MIR146B	PHF20L1
MIR146A	MIR146B	FZD1
MIR146A	MIR146B	ERLEC1
MIR146A	MIR146B	UBE2W
MIR146A	MIR146B	CASK
MIR146A	MIR146B	ZBTB2
MIR146A	MIR146B	NRAS
MIR146A	MIR146B	DLGAP2
MIR146A	MIR146B	BCORL1
MIR146A	MIR146B	SIAH2
MIR146A	MIR146B	SLC39A1
MIR146A	MIR146B	GMFB
MIR146A	MIR146B	PPP1R11
MIR146A	MIR146B	ZNF532
MIR146A	MIR146B	C16orf72
MIR146A	MIR146B	HNRNPD
MIR146A	MIR146B	GOSR1
MIR146A	MIR146B	LRRC8B
MIR146A	MIR146B	LRP2
MIR146A	MIR146B	PSMA4
MIR146A	MIR146B	YWHAB
MIR146A	MIR146B	VASN
MIR146A	MIR146B	QKI
MIR146A	MIR146B	PMAIP1
MIR146A	MIR146B	PRKCE
MIR146A	MIR146B	AMMECR1L
MIR146A	MIR146B	RIMS2
MIR146A	MIR146B	NEMP1
MIR146A	MIR146B	GRID1
MIR146A	MIR146B	DNPEP
MIR146A	MIR146B	CCDC117
MIR146A	MIR146B	MYT1
MIR146A	MIR146B	JAG1
MIR146A	MIR146B	RBFOX2
MIR146A	MIR146B	SOX5
MIR146A	MIR146B	TSPYL1
MIR146A	MIR146B	ZNRF3
MIR146A	MIR146B	NRP2
MIR146A	MIR146B	USP3
MIR146A	MIR146B	SESN3
MIR146A	MIR146B	ZNF90
MIR146A	MIR146B	RFX7
MIR146A	MIR146B	SPIN1
MIR146A	MIR146B	BTG2
MIR146A	MIR146B	SCN3B
MIR146A	MIR146B	GALNT10
MIR146A	MIR146B	UBR5
MIR146A	MIR146B	DTNA
MIR146A	MIR146B	GDNF
MIR146A	MIR146B	PHOX2B
MIR146A	MIR146B	LFNG
MIR146A	MIR146B	FBXO3
MIR146A	MIR146B	IST1
MIR146A	MIR146B	ZNRF2
MIR146A	MIR146B	RHOBTB3
MIR146A	MIR146B	NUCKS1
MIR146A	MIR146B	SLC2A3
MIR146A	MIR146B	EIF4G2
MIR146A	MIR146B	TMEM185B
MIR146A	MIR146B	CCK
MIR146A	MIR146B	FRYL
MIR146A	MIR146B	FAM210A
MIR146A	MIR146B	TBC1D20
MIR146A	MIR146B	TRAF6
MIR146A	MIR146B	TOX
MIR146A	MIR146B	SORT1
MIR146A	MIR146B	SH3GL2
MIR146A	MIR146B	PTPRD
MIR146A	MIR146B	LANCL1
MIR146A	MIR146B	HMGCR
MIR146A	MIR146B	CD80
MIR146A	MIR146B	RAB8B
MIR146A	MIR146B	CDKN3
MIR146A	MIR146B	NFAT5
MIR146A	MIR146B	RAC1
MIR146A	MIR146B	TMEM120B
MIR146A	MIR146B	BRWD1
MIR146A	MIR146B	SMAD4
MIR146A	MIR146B	CARD10
MIR146A	MIR146B	HIPK1
MIR146A	MIR146B	IGSF1
MIR146A	MIR146B	CREBL2
MIR146A	MIR146B	PTGFRN
MIR146A	MIR146B	CLASP2
MIR146A	MIR146B	NUMB
MIR146A	MIR146B	RARB
MIR146A	MIR146B	APPL1
MIR146A	MIR146B	FOXP1
MIR146A	MIR146B	PHF6
MIR146A	MIR146B	BEND4
MIR146A	MIR146B	NUFIP2
MIR146A	MIR146B	KPNA6
MIR146A	MIR146B	MOSMO
MIR146A	MIR146B	CELF3
MIR146A	MIR146B	SCN1A
MIR146A	MIR146B	TMEM216
MIR146A	MIR146B	ARMC8
MIR146A	MIR146B	GRSF1
MIR146A	MIR146B	MTDH
MIR146A	MIR146B	MYO5A
MIR146A	MIR146B	ITCH
MIR146A	MIR146B	SVIL
MIR146A	MIR146B	TANC2
MIR146A	MIR146B	ROBO1
MIR146A	MIR146B	MAP1B
MIR146A	MIR146B	STC1
MIR146A	MIR146B	CDS1
MIR146A	MIR146B	USP47
MIR146A	MIR146B	AFAP1L2
MIR146A	MIR146B	TIMELESS
MIR146A	MIR146B	KMT2D
MIR146A	MIR146B	ZNF512B
MIR146A	MIR146B	PTPRA
MIR146A	MIR146B	ACKR2
MIR146A	MIR146B	KCTD15
MIR146A	MIR146B	NRCAM
MIR146A	MIR146B	SARAF
MIR146A	MIR146B	SLITRK3
MIR146A	MIR146B	PTAR1
MIR146A	MIR146B	PBX2P1
MIR146A	MIR146B	ERBB4
MIR146A	MIR146B	CCDC6
MIR146A	MIR146B	CALHM5
MIR146A	MIR146B	PRKAA2
MIR146A	MIR146B	EHF
MIR146A	MIR146B	CDON
MIR146A	MIR146B	SAMD8
MIR146A	MIR146B	CDKN2AIP
MIR146A	MIR146B	CELF1
MIR146A	MIR146B	ELAVL1
MIR146A	MIR146B	RABGAP1
MIR146A	MIR146B	SRSF6
MIR146A	MIR146B	PRX
MIR146A	MIR146B	DNAL1
MIR146A	MIR146B	SEC23IP
MIR146A	MIR146B	JAZF1
MIR146A	MIR146B	ZNF367
MIR146A	MIR146B	BHLHE40
MIR146A	MIR146B	NSD1
MIR146A	MIR146B	KDM2B
MIR146A	MIR146B	ZNF148
MIR146A	MIR146B	AUTS2
MIR146A	MIR146B	KBTBD4
MIR146A	MIR146B	ZNF649
MIR146A	MIR146B	DYNLL2
MIR146A	MIR146B	RUNX1T1
MIR146A	MIR146B	ESYT2
MIR146A	MIR146B	TM9SF2
MIR146A	MIR146B	MMP16
MIR146A	MIR146B	MYBL1
MIR146A	MIR146B	SLC10A3
MIR146A	MIR146B	MARCHF6
MIR146A	MIR146B	CPEB4
MIR146A	MIR146B	SLCO3A1
MIR146A	MIR146B	HIC2
MIR146A	MIR146B	CELF2
MIR146A	MIR146B	SYT1
MIR146A	MIR146B	NOVA1
MIR146A	MIR146B	DNAJC12
MIR146A	MIR146B	C9orf72
MIR146A	MIR146B	SP8
MIR146A	MIR146B	MED1
MIR146A	MIR146B	FBXW2
MIR146A	MIR146B	SPOPL
MIR146A	MIR146B	PTPN12
MIR146A	MIR146B	IGF2R
MIR146A	MIR146B	SLC16A14
MIR146A	MIR146B	ZNF652
MIR146A	MIR146B	LCOR
MIR146A	MIR146B	SLC38A1
MIR146A	MIR146B	IRAK1
MIR146A	MIR146B	BZW1
MIR146A	MIR146B	LRRC15
MIR146A	MIR146B	ZNF605
MIR146A	MIR146B	CLCN6
MIR146A	MIR146B	TCF20
MIR146A	MIR146B	CCNJ
MIR146A	MIR146B	PLAGL2
MIR146A	MIR146B	MARK1
MIR146A	MIR146B	WWC2
MIR146A	MIR146B	FAM169A
MIR146A	MIR146B	DDHD1
MIR146A	MIR146B	MOB1B
MIR146A	MIR146B	PLSCR4
MIR146A	MIR146B	FBXO28
MIR146A	MIR146B	KLF7
MIR146A	MIR146B	ZFAND5
MIR146A	MIR146B	SIX4
MIR146A	MIR146B	STRBP
MIR146A	MIR146B	ZDHHC13
MIR146A	MIR146B	C17orf78
MIR146A	MIR146B	ABL2
MIR146A	MIR146B	CAMSAP1
MIR146A	MIR146B	DCAF12
MIR146A	MIR146B	TDRKH
MIR146A	MIR146B	XIAP
MIR146A	MIR146B	TNRC6A
MIR148A	MIR148B	CDC14A
MIR148A	MIR148B	NHS
MIR148A	MIR148B	CANX
MIR148A	MIR148B	PNPLA6
MIR148A	MIR148B	FAM43A
MIR148A	MIR148B	ARL6IP1
MIR148A	MIR148B	GNB1
MIR148A	MIR148B	EOGT
MIR148A	MIR148B	STAG2
MIR148A	MIR148B	AGO1
MIR148A	MIR148B	UBE2W
MIR148A	MIR148B	NBR1
MIR148A	MIR148B	NRAS
MIR148A	MIR148B	MAP3K9
MIR148A	MIR148B	SPTY2D1
MIR148A	MIR148B	ETF1
MIR148A	MIR148B	INO80
MIR148A	MIR148B	ERBB3
MIR148A	MIR148B	DNMT1
MIR148A	MIR148B	FBN1
MIR148A	MIR148B	TNRC6A
MIR148A	MIR148B	NPTX1
MIR148A	MIR148B	RMND5A
MIR148A	MIR148B	GTF2H1
MIR148A	MIR148B	LRP2
MIR148A	MIR148B	ATP8A1
MIR148A	MIR148B	GAP43
MIR148A	MIR148B	NR3C2
MIR148A	MIR148B	YWHAB
MIR148A	MIR148B	PPP6R1
MIR148A	MIR148B	QKI
MIR148A	MIR148B	DMXL1
MIR148A	MIR148B	PPP2R5E
MIR148A	MIR148B	DDX6
MIR148A	MIR148B	GLRX5
MIR148A	MIR148B	ITSN2
MIR148A	MIR148B	C1GALT1
MIR148A	MIR148B	C18orf25
MIR148A	MIR148B	SKP1
MIR148A	MIR148B	TGFA
MIR148A	MIR148B	PDIA3
MIR148A	MIR148B	USP48
MIR148A	MIR148B	UHMK1
MIR148A	MIR148B	B4GALT5
MIR148A	MIR148B	KLF4
MIR148A	MIR148B	MAFB
MIR148A	MIR148B	VASH2
MIR148A	MIR148B	SSR1
MIR148A	MIR148B	HOMER1
MIR148A	MIR148B	MED13L
MIR148A	MIR148B	MNT
MIR148A	MIR148B	NPTN
MIR148A	MIR148B	PRICKLE2
MIR148A	MIR148B	ZBTB44
MIR148A	MIR148B	UBE3A
MIR148A	MIR148B	INHBB
MIR148A	MIR148B	TMEM9B
MIR148A	MIR148B	XPO4
MIR148A	MIR148B	ROCK1
MIR148A	MIR148B	ARFIP1
MIR148A	MIR148B	ZEB1
MIR148A	MIR148B	SIK1
MIR148A	MIR148B	RND3
MIR148A	MIR148B	AGO4
MIR148A	MIR148B	YTHDC2
MIR148A	MIR148B	ARHGAP21
MIR148A	MIR148B	NOL4
MIR148A	MIR148B	MED12L
MIR148A	MIR148B	MAP3K4
MIR148A	MIR148B	OBI1
MIR148A	MIR148B	SECISBP2L
MIR148A	MIR148B	ARPP19
MIR148A	MIR148B	PPP1CB
MIR148A	MIR148B	DDAH1
MIR148A	MIR148B	ABCA1
MIR148A	MIR148B	CDK5R1
MIR148A	MIR148B	E2F3
MIR148A	MIR148B	GPATCH8
MIR148A	MIR148B	RSBN1L
MIR148A	MIR148B	SRPK2
MIR148A	MIR148B	HECW2
MIR148A	MIR148B	AKAP1
MIR148A	MIR148B	DENND4C
MIR148A	MIR148B	SNN
MIR148A	MIR148B	TNRC6C
MIR148A	MIR148B	ITGB8
MIR148A	MIR148B	ZFR
MIR148A	MIR148B	ROBO2
MIR148A	MIR148B	PAK2
MIR148A	MIR148B	E2F7
MIR148A	MIR148B	NCOA1
MIR148A	MIR148B	RAB14
MIR148A	MIR148B	MTF1
MIR148A	MIR148B	B4GALT6
MIR148A	MIR148B	ACVR1
MIR148A	MIR148B	MITF
MIR148A	MIR148B	CYB5R4
MIR148A	MIR148B	NAA15
MIR148A	MIR148B	OTUD4
MIR148A	MIR148B	MACIR
MIR148A	MIR148B	SGMS1
MIR148A	MIR148B	ARRDC3
MIR148A	MIR148B	ZNF618
MIR148A	MIR148B	SESTD1
MIR148A	MIR148B	SNAP91
MIR148A	MIR148B	BRWD1
MIR148A	MIR148B	BCL2L11
MIR148A	MIR148B	ARL8B
MIR148A	MIR148B	PTEN
MIR148A	MIR148B	CLCN3
MIR148A	MIR148B	MMD
MIR148A	MIR148B	LMTK2
MIR148A	MIR148B	POU2F1
MIR148A	MIR148B	MTMR9
MIR148A	MIR148B	SLC2A1
MIR148A	MIR148B	MLLT10
MIR148A	MIR148B	TP53INP2
MIR148A	MIR148B	TRPS1
MIR148A	MIR148B	MDFIC
MIR148A	MIR148B	ATP11A
MIR148A	MIR148B	DOCK6
MIR148A	MIR148B	ITGA5
MIR148A	MIR148B	DIPK2A
MIR148A	MIR148B	BHLHE41
MIR148A	MIR148B	VMP1
MIR148A	MIR148B	ELF5
MIR148A	MIR148B	CUL5
MIR148A	MIR148B	ST18
MIR148A	MIR148B	LDLR
MIR148A	MIR148B	MPPED2
MIR148A	MIR148B	ZFYVE26
MIR148A	MIR148B	NAA25
MIR148A	MIR148B	ADAMTS5
MIR148A	MIR148B	CNTN4
MIR148A	MIR148B	CDK19
MIR148A	MIR148B	CHD1
MIR148A	MIR148B	MIER1
MIR148A	MIR148B	KLF6
MIR148A	MIR148B	BTAF1
MIR148A	MIR148B	TCF7L2
MIR148A	MIR148B	ROBO1
MIR148A	MIR148B	GDF6
MIR148A	MIR148B	PHTF2
MIR148A	MIR148B	SRSF11
MIR148A	MIR148B	EPS15
MIR148A	MIR148B	MEOX2
MIR148A	MIR148B	WDR20
MIR148A	MIR148B	PPP1R10
MIR148A	MIR148B	SOS2
MIR148A	MIR148B	OSBPL11
MIR148A	MIR148B	RTN4
MIR148A	MIR148B	GTF2E1
MIR148A	MIR148B	RELCH
MIR148A	MIR148B	KMT2A
MIR148A	MIR148B	MGAT4A
MIR148A	MIR148B	CCDC6
MIR148A	MIR148B	S1PR1
MIR148A	MIR148B	SMS
MIR148A	MIR148B	BTBD3
MIR148A	MIR148B	PDE4D
MIR148A	MIR148B	DCP2
MIR148A	MIR148B	RGMA
MIR148A	MIR148B	NRP1
MIR148A	MIR148B	RNF38
MIR148A	MIR148B	NOG
MIR148A	MIR148B	MTCL1
MIR148A	MIR148B	ERRFI1
MIR148A	MIR148B	FMR1
MIR148A	MIR148B	PHAX
MIR148A	MIR148B	SBF2
MIR148A	MIR148B	TMED7
MIR148A	MIR148B	LRRC41
MIR148A	MIR148B	LYSMD2
MIR148A	MIR148B	ADGRB3
MIR148A	MIR148B	STARD13
MIR148A	MIR148B	RAB34
MIR148A	MIR148B	RPS6KA5
MIR148A	MIR148B	CNR1
MIR148A	MIR148B	MRAS
MIR148A	MIR148B	PHACTR2
MIR148A	MIR148B	MAF
MIR148A	MIR148B	STX3
MIR148A	MIR148B	GPM6A
MIR148A	MIR148B	ATP6AP2
MIR148A	MIR148B	ESR1
MIR148A	MIR148B	C6orf62
MIR148A	MIR148B	GJA1
MIR148A	MIR148B	ADGRF5
MIR148A	MIR148B	ASPH
MIR148A	MIR148B	HOXC8
MIR148A	MIR148B	RAP2C
MIR148A	MIR148B	CCT6A
MIR148A	MIR148B	CPEB4
MIR148A	MIR148B	MXD1
MIR148A	MIR148B	FBXO33
MIR148A	MIR148B	KIAA0232
MIR148A	MIR148B	KDM4C
MIR148A	MIR148B	LAMA4
MIR148A	MIR148B	FAM168B
MIR148A	MIR148B	ABCB7
MIR148A	MIR148B	ZC3H14
MIR148A	MIR148B	MMP15
MIR148A	MIR148B	FEZ2
MIR148A	MIR148B	USP33
MIR148A	MIR148B	ZDHHC17
MIR148A	MIR148B	TEAD1
MIR148A	MIR148B	TAF4
MIR148A	MIR148B	RBM24
MIR148A	MIR148B	ZCCHC2
MIR148A	MIR148B	RICTOR
MIR148A	MIR148B	LIPA
MIR148A	MIR148B	ATP2B4
MIR148A	MIR148B	CLCN6
MIR148A	MIR148B	SYNJ1
MIR148A	MIR148B	ADSS2
MIR148A	MIR148B	PLAA
MIR148A	MIR148B	JARID2
MIR148A	MIR148B	ESRRG
MIR148A	MIR148B	FXR1
MIR148A	MIR148B	UBE2QL1
MIR148A	MIR148B	FBXO28
MIR148A	MIR148B	ALCAM
MIR148A	MIR148B	TMSB10
MIR148A	MIR148B	AGFG1
MIR148A	MIR148B	ZRANB1
MIR148A	MIR148B	WDR47
MIR148A	MIR148B	SIX4
MIR148A	MIR148B	BACH2
MIR148A	MIR148B	UBE2D1
MIR148A	MIR148B	LONRF1
MIR148A	MIR148B	DCUN1D4
MIR148A	MIR148B	SLC9A2
MIR148A	MIR148B	CAND1
MIR148A	MIR148B	TSC22D2
MIR148A	MIR148B	SZRD1
MIR148A	MIR148B	TMEM63B
MIR148A	MIR152	UCP3
MIR148A	MIR152	CDC14A
MIR148A	MIR152	NHS
MIR148A	MIR152	CANX
MIR148A	MIR152	PNPLA6
MIR148A	MIR152	ARL6IP1
MIR148A	MIR152	EOGT
MIR148A	MIR152	AGO1
MIR148A	MIR152	UBE2W
MIR148A	MIR152	NRAS
MIR148A	MIR152	MAP3K9
MIR148A	MIR152	INO80
MIR148A	MIR152	GMFB
MIR148A	MIR152	PHF3
MIR148A	MIR152	ERBB3
MIR148A	MIR152	DNMT1
MIR148A	MIR152	FBN1
MIR148A	MIR152	TNRC6A
MIR148A	MIR152	NPTX1
MIR148A	MIR152	RMND5A
MIR148A	MIR152	PABIR3
MIR148A	MIR152	GTF2H1
MIR148A	MIR152	LRP2
MIR148A	MIR152	ATP8A1
MIR148A	MIR152	NCOA2
MIR148A	MIR152	YWHAB
MIR148A	MIR152	PPP6R1
MIR148A	MIR152	QKI
MIR148A	MIR152	DMXL1
MIR148A	MIR152	DDX6
MIR148A	MIR152	GLRX5
MIR148A	MIR152	ITSN2
MIR148A	MIR152	C1GALT1
MIR148A	MIR152	C18orf25
MIR148A	MIR152	SKP1
MIR148A	MIR152	TGFA
MIR148A	MIR152	PDIA3
MIR148A	MIR152	USP48
MIR148A	MIR152	UHMK1
MIR148A	MIR152	B4GALT5
MIR148A	MIR152	KLF4
MIR148A	MIR152	MAFB
MIR148A	MIR152	SSR1
MIR148A	MIR152	HOMER1
MIR148A	MIR152	MED13L
MIR148A	MIR152	MNT
MIR148A	MIR152	NPTN
MIR148A	MIR152	PRICKLE2
MIR148A	MIR152	INHBB
MIR148A	MIR152	TMEM9B
MIR148A	MIR152	XPO4
MIR148A	MIR152	ROCK1
MIR148A	MIR152	ARFIP1
MIR148A	MIR152	SIK1
MIR148A	MIR152	AGO4
MIR148A	MIR152	ZCCHC24
MIR148A	MIR152	ARHGAP21
MIR148A	MIR152	NOL4
MIR148A	MIR152	MED12L
MIR148A	MIR152	MAP3K4
MIR148A	MIR152	OBI1
MIR148A	MIR152	PPP1CB
MIR148A	MIR152	DDAH1
MIR148A	MIR152	ABCA1
MIR148A	MIR152	CDK5R1
MIR148A	MIR152	E2F3
MIR148A	MIR152	GPATCH8
MIR148A	MIR152	RSBN1L
MIR148A	MIR152	SRPK2
MIR148A	MIR152	HECW2
MIR148A	MIR152	AKAP1
MIR148A	MIR152	DENND4C
MIR148A	MIR152	SNN
MIR148A	MIR152	TNRC6C
MIR148A	MIR152	ITGB8
MIR148A	MIR152	ROBO2
MIR148A	MIR152	E2F7
MIR148A	MIR152	NCOA1
MIR148A	MIR152	RAB14
MIR148A	MIR152	MTF1
MIR148A	MIR152	B4GALT6
MIR148A	MIR152	ACVR1
MIR148A	MIR152	MITF
MIR148A	MIR152	CYB5R4
MIR148A	MIR152	OTUD4
MIR148A	MIR152	ARRDC3
MIR148A	MIR152	MACIR
MIR148A	MIR152	SESTD1
MIR148A	MIR152	SNAP91
MIR148A	MIR152	BCL2L11
MIR148A	MIR152	ARHGEF12
MIR148A	MIR152	ARL8B
MIR148A	MIR152	PTEN
MIR148A	MIR152	CLCN3
MIR148A	MIR152	MMD
MIR148A	MIR152	LMTK2
MIR148A	MIR152	POU2F1
MIR148A	MIR152	MTMR9
MIR148A	MIR152	SLC2A1
MIR148A	MIR152	MLLT10
MIR148A	MIR152	MDFIC
MIR148A	MIR152	ATP11A
MIR148A	MIR152	DOCK6
MIR148A	MIR152	ITGA5
MIR148A	MIR152	DIPK2A
MIR148A	MIR152	BHLHE41
MIR148A	MIR152	VMP1
MIR148A	MIR152	ELF5
MIR148A	MIR152	CUL5
MIR148A	MIR152	ST18
MIR148A	MIR152	LDLR
MIR148A	MIR152	MPPED2
MIR148A	MIR152	ZFYVE26
MIR148A	MIR152	ADAMTS5
MIR148A	MIR152	CNTN4
MIR148A	MIR152	CDK19
MIR148A	MIR152	CHD1
MIR148A	MIR152	MIER1
MIR148A	MIR152	KLF6
MIR148A	MIR152	BTAF1
MIR148A	MIR152	TCF7L2
MIR148A	MIR152	ROBO1
MIR148A	MIR152	GDF6
MIR148A	MIR152	EPS15
MIR148A	MIR152	SRSF11
MIR148A	MIR152	MEOX2
MIR148A	MIR152	WDR20
MIR148A	MIR152	PPP1R10
MIR148A	MIR152	POU4F1
MIR148A	MIR152	ATXN1
MIR148A	MIR152	SOS2
MIR148A	MIR152	OSBPL11
MIR148A	MIR152	RTN4
MIR148A	MIR152	RELCH
MIR148A	MIR152	KMT2A
MIR148A	MIR152	MGAT4A
MIR148A	MIR152	CCDC6
MIR148A	MIR152	S1PR1
MIR148A	MIR152	SMS
MIR148A	MIR152	BTBD3
MIR148A	MIR152	PDE4D
MIR148A	MIR152	DCP2
MIR148A	MIR152	NRP1
MIR148A	MIR152	RNF38
MIR148A	MIR152	NOG
MIR148A	MIR152	MTCL1
MIR148A	MIR152	TBL1XR1
MIR148A	MIR152	RALBP1
MIR148A	MIR152	ERRFI1
MIR148A	MIR152	FMR1
MIR148A	MIR152	PHAX
MIR148A	MIR152	SBF2
MIR148A	MIR152	TMED7
MIR148A	MIR152	LRRC41
MIR148A	MIR152	LYSMD2
MIR148A	MIR152	ADGRB3
MIR148A	MIR152	RAB34
MIR148A	MIR152	RPS6KA5
MIR148A	MIR152	CNR1
MIR148A	MIR152	MRAS
MIR148A	MIR152	PHACTR2
MIR148A	MIR152	STX3
MIR148A	MIR152	GPM6A
MIR148A	MIR152	ATP6AP2
MIR148A	MIR152	HERC4
MIR148A	MIR152	ESR1
MIR148A	MIR152	ZBTB18
MIR148A	MIR152	ADGRF5
MIR148A	MIR152	GPCPD1
MIR148A	MIR152	ASPH
MIR148A	MIR152	HOXC8
MIR148A	MIR152	CCT6A
MIR148A	MIR152	CPEB4
MIR148A	MIR152	MXD1
MIR148A	MIR152	FBXO33
MIR148A	MIR152	KIAA0232
MIR148A	MIR152	FAM168B
MIR148A	MIR152	ABCB7
MIR148A	MIR152	MMP15
MIR148A	MIR152	FEZ2
MIR148A	MIR152	USP33
MIR148A	MIR152	ZDHHC17
MIR148A	MIR152	TEAD1
MIR148A	MIR152	JMY
MIR148A	MIR152	TAF4
MIR148A	MIR152	RBM24
MIR148A	MIR152	ZCCHC2
MIR148A	MIR152	RICTOR
MIR148A	MIR152	ATP2B4
MIR148A	MIR152	CLCN6
MIR148A	MIR152	SYNJ1
MIR148A	MIR152	PLAA
MIR148A	MIR152	ZNF217
MIR148A	MIR152	JARID2
MIR148A	MIR152	ESRRG
MIR148A	MIR152	FXR1
MIR148A	MIR152	FBXO28
MIR148A	MIR152	ALCAM
MIR148A	MIR152	AGFG1
MIR148A	MIR152	WDR47
MIR148A	MIR152	SIX4
MIR148A	MIR152	BACH2
MIR148A	MIR152	UBE2D1
MIR148A	MIR152	DCUN1D4
MIR148A	MIR152	CAND1
MIR148A	MIR152	SZRD1
MIR148A	MIR152	TMEM63B
MIR148B	MIR152	CDC14A
MIR148B	MIR152	NHS
MIR148B	MIR152	CANX
MIR148B	MIR152	PNPLA6
MIR148B	MIR152	ARL6IP1
MIR148B	MIR152	EOGT
MIR148B	MIR152	AGO1
MIR148B	MIR152	UBE2W
MIR148B	MIR152	NRAS
MIR148B	MIR152	MAP3K9
MIR148B	MIR152	INO80
MIR148B	MIR152	ERBB3
MIR148B	MIR152	PNRC2
MIR148B	MIR152	DNMT1
MIR148B	MIR152	FBN1
MIR148B	MIR152	NPTX1
MIR148B	MIR152	RMND5A
MIR148B	MIR152	TNRC6A
MIR148B	MIR152	GTF2H1
MIR148B	MIR152	LRP2
MIR148B	MIR152	CREBRF
MIR148B	MIR152	ATP8A1
MIR148B	MIR152	YWHAB
MIR148B	MIR152	PSD3
MIR148B	MIR152	PPP6R1
MIR148B	MIR152	QKI
MIR148B	MIR152	DMXL1
MIR148B	MIR152	DDX6
MIR148B	MIR152	GLRX5
MIR148B	MIR152	ITSN2
MIR148B	MIR152	C1GALT1
MIR148B	MIR152	C18orf25
MIR148B	MIR152	SKP1
MIR148B	MIR152	TGFA
MIR148B	MIR152	PDIA3
MIR148B	MIR152	USP48
MIR148B	MIR152	UHMK1
MIR148B	MIR152	B4GALT5
