miRNA_1	miRNA_2	target
MIRLET7A3	MIRLET7D	SPRYD3
MIRLET7A3	MIRLET7D	EIF4EBP1
MIRLET7A3	MIRLET7D	ARRDC3
MIRLET7A3	MIRLET7D	EDN1
MIRLET7A3	MIRLET7D	CPD
MIRLET7A3	MIRLET7D	ARHGAP28
MIRLET7A3	MIRLET7D	SLC35D2
MIRLET7A3	MIRLET7D	JMJD1C
MIRLET7A3	MIRLET7D	SLC5A6
MIRLET7A3	MIRLET7D	FBXL7
MIRLET7A3	MIRLET7D	MIB1
MIRLET7A3	MIRLET7D	PDPR
MIRLET7A3	MIRLET7D	LDB2
MIRLET7A3	MIRLET7D	SLC41A2
MIRLET7A3	MIRLET7D	PPP1R15B
MIRLET7A3	MIRLET7D	CORO1C
MIRLET7A3	MIRLET7D	GPR63
MIRLET7A3	MIRLET7D	IFI44L
MIRLET7A3	MIRLET7D	PRDM5
MIRLET7A3	MIRLET7D	ZNF521
MIRLET7A3	MIRLET7D	CELSR3
MIRLET7A3	MIRLET7D	ARF4
MIRLET7A3	MIRLET7D	RHOB
MIRLET7A3	MIRLET7D	EXTL3
MIRLET7A3	MIRLET7D	KMT2D
MIRLET7A3	MIRLET7D	ZNF768
MIRLET7A3	MIRLET7D	TRIM3
MIRLET7A3	MIRLET7D	GGA3
MIRLET7A3	MIRLET7D	SFSWAP
MIRLET7A3	MIRLET7D	JUNB
MIRLET7A3	MIRLET7D	HECTD1
MIRLET7A3	MIRLET7D	YOD1
MIRLET7A3	MIRLET7D	RGS17
MIRLET7A3	MIRLET7D	FIGN
MIRLET7A3	MIRLET7D	MBD6
MIRLET7A3	MIRLET7D	SPCS3
MIRLET7A3	MIRLET7D	TUSC2
MIRLET7A3	MIRLET7D	NOD1
MIRLET7A3	MIRLET7D	CACUL1
MIRLET7A3	MIRLET7D	SPHK1
MIRLET7A3	MIRLET7D	ZNF589
MIRLET7A3	MIRLET7D	FARP2
MIRLET7A3	MIRLET7D	DLGAP4
MIRLET7A3	MIRLET7D	TPP2
MIRLET7A3	MIRLET7D	AGAP3
MIRLET7A3	MIRLET7D	RDX
MIRLET7A3	MIRLET7D	MYO5A
MIRLET7A3	MIRLET7D	CCND1
MIRLET7A3	MIRLET7D	TCERG1
MIRLET7A3	MIRLET7D	HMGA2
MIRLET7A3	MIRLET7D	TEAD4
MIRLET7A3	MIRLET7D	IGDCC4
MIRLET7A3	MIRLET7D	RBFOX2
MIRLET7A3	MIRLET7D	BPTF
MIRLET7A3	MIRLET7D	SNX19
MIRLET7A3	MIRLET7D	XKR7
MIRLET7A3	MIRLET7D	IGF2BP1
MIRLET7A3	MIRLET7D	PAPD4
MIRLET7A3	MIRLET7D	MAP1B
MIRLET7A3	MIRLET7D	TSC22D3
MIRLET7A3	MIRLET7D	PARG
MIRLET7A3	MIRLET7D	SOCS7
MIRLET7A3	MIRLET7D	ELAVL1
MIRLET7A3	MIRLET7D	FAR1
MIRLET7A3	MIRLET7D	PNRC1
MIRLET7A3	MIRLET7D	DICER1
MIRLET7A3	MIRLET7D	PIEZO1
MIRLET7A3	MIRLET7D	CDC27
MIRLET7A3	MIRLET7D	CASP8AP2
MIRLET7A3	MIRLET7D	CBX5
MIRLET7A3	MIRLET7D	NUP160
MIRLET7A3	MIRLET7D	ARID5B
MIRLET7A3	MIRLET7D	MAP2K4
MIRLET7A3	MIRLET7D	MSN
MIRLET7A3	MIRLET7D	RIMKLA
MIRLET7A3	MIRLET7D	EDEM3
MIRLET7A3	MIRLET7D	AKR1A1
MIRLET7A3	MIRLET7D	RNF213
MIRLET7A3	MIRLET7D	RUNX1
MIRLET7A3	MIRLET7D	NDST2
MIRLET7A3	MIRLET7D	RBPJ
MIRLET7A3	MIRLET7D	SCARA3
MIRLET7A3	MIRLET7D	KHSRP
MIRLET7A3	MIRLET7D	UBE4B
MIRLET7A3	MIRLET7D	FBN1
MIRLET7A3	MIRLET7D	GLS
MIRLET7A3	MIRLET7D	NCOR2
MIRLET7A3	MIRLET7D	PREX1
MIRLET7A3	MIRLET7D	TP53INP1
MIRLET7A3	MIRLET7D	ITGAV
MIRLET7A3	MIRLET7D	POM121C
MIRLET7A3	MIRLET7D	ELK4
MIRLET7A3	MIRLET7D	SRGN
MIRLET7A3	MIRLET7D	SLC4A5
MIRLET7A3	MIRLET7D	KLHDC3
MIRLET7A3	MIRLET7D	AP3M1
MIRLET7A3	MIRLET7D	DST
MIRLET7A3	MIRLET7D	ITM2C
MIRLET7A3	MIRLET7D	PLK2
MIRLET7A3	MIRLET7D	SLC7A1
MIRLET7A3	MIRLET7D	CCNJ
MIRLET7A3	MIRLET7D	MAPK6
MIRLET7A3	MIRLET7D	PDS5A
MIRLET7A3	MIRLET7D	RNF111
MIRLET7A3	MIRLET7D	NNT
MIRLET7A3	MIRLET7D	ZFR
MIRLET7A3	MIRLET7D	HCFC1
MIRLET7A3	MIRLET7D	CDC42SE1
MIRLET7A3	MIRLET7D	XPOT
MIRLET7A3	MIRLET7D	CCNY
MIRLET7A3	MIRLET7D	PAPOLA
MIRLET7A3	MIRLET7D	NAA30
MIRLET7A3	MIRLET7D	TMEM8A
MIRLET7A3	MIRLET7D	CRYBG3
MIRLET7A3	MIRLET7D	PRDM2
MIRLET7A3	MIRLET7D	REV3L
MIRLET7A3	MIRLET7D	OXSR1
MIRLET7A3	MIRLET7D	NUP153
MIRLET7A3	MIRLET7D	RUFY3
MIRLET7A3	MIRLET7D	ARL2BP
MIRLET7A3	MIRLET7D	RALGAPA2
MIRLET7A3	MIRLET7D	GOLT1B
MIRLET7A3	MIRLET7D	FKBP1A
MIRLET7A3	MIRLET7D	WDR48
MIRLET7A3	MIRLET7D	COL1A1
MIRLET7A3	MIRLET7D	FUT10
MIRLET7A3	MIRLET7D	BAHD1
MIRLET7A3	MIRLET7D	RAB3GAP2
MIRLET7A3	MIRLET7D	GSPT1
MIRLET7A3	MIRLET7D	FADD
MIRLET7A3	MIRLET7D	ZNF792
MIRLET7A3	MIRLET7D	NLK
MIRLET7A3	MIRLET7D	HIF1AN
MIRLET7A3	MIRLET7D	WDR81
MIRLET7A3	MIRLET7D	USP10
MIRLET7A3	MIRLET7D	ZFP36
MIRLET7A3	MIRLET7D	FNDC3A
MIRLET7A3	MIRLET7D	NIPA1
MIRLET7A3	MIRLET7D	PCGF3
MIRLET7A3	MIRLET7D	H6PD
MIRLET7A3	MIRLET7D	JAK1
MIRLET7A3	MIRLET7D	MBTPS1
MIRLET7A3	MIRLET7D	PBX3
MIRLET7A3	MIRLET7D	PSME4
MIRLET7A3	MIRLET7D	FAM222B
MIRLET7A3	MIRLET7D	CLDN12
MIRLET7A3	MIRLET7D	MTUS2
MIRLET7A3	MIRLET7D	NHLRC3
MIRLET7A3	MIRLET7D	GPATCH8
MIRLET7A3	MIRLET7D	PPP4C
MIRLET7A3	MIRLET7D	ATP8B3
MIRLET7A3	MIRLET7D	MED13L
MIRLET7A3	MIRLET7D	CDV3
MIRLET7A3	MIRLET7D	KCTD12
MIRLET7A3	MIRLET7D	TSPAN14
MIRLET7A3	MIRLET7D	FOXP1
MIRLET7A3	MIRLET7D	NR4A1
MIRLET7A3	MIRLET7D	AP5M1
MIRLET7A3	MIRLET7D	SLC43A3
MIRLET7A3	MIRLET7D	RFTN1
MIRLET7A3	MIRLET7D	TMEM194A
MIRLET7A3	MIRLET7D	SERTAD2
MIRLET7A3	MIRLET7D	LRIG3
MIRLET7A3	MIRLET7D	BRAF
MIRLET7A3	MIRLET7D	IGF1R
MIRLET7A3	MIRLET7D	AEN
MIRLET7A3	MIRLET7D	PXT1
MIRLET7A3	MIRLET7D	RHOBTB3
MIRLET7A3	MIRLET7D	MGAT1
MIRLET7A3	MIRLET7D	THOC2
MIRLET7A3	MIRLET7D	DDB1
MIRLET7A3	MIRLET7D	SLC16A3
MIRLET7A3	MIRLET7D	MAP3K2
MIRLET7A3	MIRLET7D	RANBP2
MIRLET7A3	MIRLET7D	STK40
MIRLET7A3	MIRLET7D	SLC30A7
MIRLET7A3	MIRLET7D	SLC44A2
MIRLET7A3	MIRLET7D	TMEM132B
MIRLET7A3	MIRLET7D	MFI2
MIRLET7A3	MIRLET7D	SRF
MIRLET7A3	MIRLET7D	MYCBP2
MIRLET7A3	MIRLET7D	FYN
MIRLET7A3	MIRLET7D	PRKDC
MIRLET7A3	MIRLET7D	ITPR3
MIRLET7A3	MIRLET7D	PTPN6
MIRLET7A3	MIRLET7D	CRY2
MIRLET7A3	MIRLET7D	RBMS1
MIRLET7A3	MIRLET7D	MACF1
MIRLET7A3	MIRLET7D	COL18A1
MIRLET7A3	MIRLET7D	SMARCC1
MIRLET7A3	MIRLET7D	PLXND1
MIRLET7A3	MIRLET7D	C1orf43
MIRLET7A3	MIRLET7D	MAGI2
MIRLET7A3	MIRLET7D	GPHN
MIRLET7A3	MIRLET7D	ITSN2
MIRLET7A3	MIRLET7D	LRRC47
MIRLET7A3	MIRLET7D	TGFBR2
MIRLET7A3	MIRLET7D	ALG3
MIRLET7A3	MIRLET7D	PPP1R12A
MIRLET7A3	MIRLET7D	CDCA7L
MIRLET7A3	MIRLET7D	RGL2
MIRLET7A3	MIRLET7D	DNAJB11
MIRLET7A3	MIRLET7D	GPR161
MIRLET7A3	MIRLET7D	GDAP2
MIRLET7A3	MIRLET7D	ZFYVE26
MIRLET7A3	MIRLET7D	VEZT
MIRLET7A3	MIRLET7D	FCHO2
MIRLET7A3	MIRLET7D	RNFT1
MIRLET7A3	MIRLET7D	TIE1
MIRLET7A3	MIRLET7D	HOOK1
MIRLET7A3	MIRLET7D	NRP1
MIRLET7A3	MIRLET7D	ZNF107
MIRLET7A3	MIRLET7D	SNRNP200
MIRLET7A3	MIRLET7D	RHOG
MIRLET7A3	MIRLET7D	DDX6
MIRLET7A3	MIRLET7D	FADS3
MIRLET7A3	MIRLET7D	GATM
MIRLET7A3	MIRLET7D	MARS2
MIRLET7A3	MIRLET7D	ZFP36L1
MIRLET7A3	MIRLET7D	H2AFX
MIRLET7A3	MIRLET7D	IMP4
MIRLET7A3	MIRLET7D	SF3B5
MIRLET7A3	MIRLET7D	TAF5L
MIRLET7A3	MIRLET7D	TTC17
MIRLET7A3	MIRLET7D	FUCA1
MIRLET7A3	MIRLET7D	FNIP2
MIRLET7A3	MIRLET7D	BRWD1
MIRLET7A3	MIRLET7D	MAML3
MIRLET7A3	MIRLET7D	EHMT1
MIRLET7A3	MIRLET7D	ZNF451
MIRLET7A3	MIRLET7D	MIEF1
MIRLET7A3	MIRLET7D	ATXN2L
MIRLET7A3	MIRLET7D	MAML1
MIRLET7A3	MIRLET7D	STX3
MIRLET7A3	MIRLET7D	TNRC6A
MIRLET7A3	MIRLET7D	LRBA
MIRLET7A3	MIRLET7D	RPAP1
MIRLET7A3	MIRLET7D	ARID1B
MIRLET7A3	MIRLET7D	XPR1
MIRLET7A3	MIRLET7D	LEPROT
MIRLET7A3	MIRLET7D	CCT3
MIRLET7A3	MIRLET7D	SKIL
MIRLET7A3	MIRLET7D	C7orf73
MIRLET7A3	MIRLET7D	FGFR1
MIRLET7A3	MIRLET7D	HERC1
MIRLET7A3	MIRLET7D	HOMER2
MIRLET7A3	MIRLET7D	PBRM1
MIRLET7A3	MIRLET7D	TLR4
MIRLET7A3	MIRLET7D	MAP3K1
MIRLET7A3	MIRLET7D	TRIM32
MIRLET7A3	MIRLET7D	TJP1
MIRLET7A3	MIRLET7D	CHD3
MIRLET7A3	MIRLET7D	EIF4E2
MIRLET7A3	MIRLET7D	SLC19A2
MIRLET7A3	MIRLET7D	RBM27
MIRLET7A3	MIRLET7D	NPEPPS
MIRLET7A3	MIRLET7D	TP53
MIRLET7A3	MIRLET7D	ZNF644
MIRLET7A3	MIRLET7D	TNFRSF11A
MIRLET7A3	MIRLET7D	ABCC10
MIRLET7A3	MIRLET7D	NRAS
MIRLET7A3	MIRLET7D	NBEAL2
MIRLET7A3	MIRLET7D	NFIA
MIRLET7A3	MIRLET7D	ATP13A3
MIRLET7A3	MIRLET7D	SLCO5A1
MIRLET7A3	MIRLET7D	ZNF142
MIRLET7A3	MIRLET7D	C5orf51
MIRLET7A3	MIRLET7D	DPF2
MIRLET7A3	MIRLET7D	PATL1
MIRLET7A3	MIRLET7D	NOL4L
MIRLET7A3	MIRLET7D	ARID3A
MIRLET7A3	MIRLET7D	COIL
MIRLET7A3	MIRLET7D	NUCKS1
MIRLET7A3	MIRLET7D	PPP1R18
MIRLET7A3	MIRLET7D	SPHK2
MIRLET7A3	MIRLET7D	RB1CC1
MIRLET7A3	MIRLET7E	NXF1
MIRLET7A3	MIRLET7E	GPHN
MIRLET7A3	MIRLET7E	ITSN2
MIRLET7A3	MIRLET7E	TMPO
MIRLET7A3	MIRLET7E	DYNC1H1
MIRLET7A3	MIRLET7E	YOD1
MIRLET7A3	MIRLET7E	XRN1
MIRLET7A3	MIRLET7E	PIEZO2
MIRLET7A3	MIRLET7E	COQ10B
MIRLET7A3	MIRLET7E	ALG3
MIRLET7A3	MIRLET7E	RNF44
MIRLET7A3	MIRLET7E	CCL7
MIRLET7A3	MIRLET7E	TTI1
MIRLET7A3	MIRLET7E	CDK13
MIRLET7A3	MIRLET7E	PRDM2
MIRLET7A3	MIRLET7E	SERINC3
MIRLET7A3	MIRLET7E	DUSP4
MIRLET7A3	MIRLET7E	ERCC6
MIRLET7A3	MIRLET7E	PTGS2
MIRLET7A3	MIRLET7E	OXSR1
MIRLET7A3	MIRLET7E	REV3L
MIRLET7A3	MIRLET7E	CUL2
MIRLET7A3	MIRLET7E	CALU
MIRLET7A3	MIRLET7E	S100PBP
MIRLET7A3	MIRLET7E	TNFSF9
MIRLET7A3	MIRLET7E	LAMC1
MIRLET7A3	MIRLET7E	ARHGEF7
MIRLET7A3	MIRLET7E	TGOLN2
MIRLET7A3	MIRLET7E	GATM
MIRLET7A3	MIRLET7E	TSPYL1
MIRLET7A3	MIRLET7E	HOXA9
MIRLET7A3	MIRLET7E	KIF2A
MIRLET7A3	MIRLET7E	MDM4
MIRLET7A3	MIRLET7E	NARF
MIRLET7A3	MIRLET7E	MBD6
MIRLET7A3	MIRLET7E	UBR2
MIRLET7A3	MIRLET7E	ZFHX2
MIRLET7A3	MIRLET7E	NCKAP5L
MIRLET7A3	MIRLET7E	PPP2R5D
MIRLET7A3	MIRLET7E	VEZT
MIRLET7A3	MIRLET7E	FCHO2
MIRLET7A3	MIRLET7E	WDR48
MIRLET7A3	MIRLET7E	CNOT1
MIRLET7A3	MIRLET7E	UBASH3B
MIRLET7A3	MIRLET7E	RAB11FIP2
MIRLET7A3	MIRLET7E	FBXL5
MIRLET7A3	MIRLET7E	CKAP4
MIRLET7A3	MIRLET7E	ZNF107
MIRLET7A3	MIRLET7E	PDE4DIP
MIRLET7A3	MIRLET7E	RAB3GAP2
MIRLET7A3	MIRLET7E	HIVEP2
MIRLET7A3	MIRLET7E	ALDOA
MIRLET7A3	MIRLET7E	TLDC1
MIRLET7A3	MIRLET7E	DDX6
MIRLET7A3	MIRLET7E	NFAT5
MIRLET7A3	MIRLET7E	TPP2
MIRLET7A3	MIRLET7E	MOB1A
MIRLET7A3	MIRLET7E	HIF1AN
MIRLET7A3	MIRLET7E	MSH6
MIRLET7A3	MIRLET7E	CD80
MIRLET7A3	MIRLET7E	CCND2
MIRLET7A3	MIRLET7E	RDX
MIRLET7A3	MIRLET7E	RBM19
MIRLET7A3	MIRLET7E	ZFP36
MIRLET7A3	MIRLET7E	FADS3
MIRLET7A3	MIRLET7E	CCND1
MIRLET7A3	MIRLET7E	TEAD4
MIRLET7A3	MIRLET7E	HMGA2
MIRLET7A3	MIRLET7E	ZBTB5
MIRLET7A3	MIRLET7E	TRAK1
MIRLET7A3	MIRLET7E	CPEB4
MIRLET7A3	MIRLET7E	IKZF2
MIRLET7A3	MIRLET7E	ACTR3
MIRLET7A3	MIRLET7E	TAB2
MIRLET7A3	MIRLET7E	FNDC3A
MIRLET7A3	MIRLET7E	PNKD
MIRLET7A3	MIRLET7E	IGDCC4
MIRLET7A3	MIRLET7E	NIPA1
MIRLET7A3	MIRLET7E	RBFOX2
MIRLET7A3	MIRLET7E	ARFGEF2
MIRLET7A3	MIRLET7E	MT-ND5
MIRLET7A3	MIRLET7E	WIPI2
MIRLET7A3	MIRLET7E	FBXO6
MIRLET7A3	MIRLET7E	MT-ATP8
MIRLET7A3	MIRLET7E	TAF5L
MIRLET7A3	MIRLET7E	MED19
MIRLET7A3	MIRLET7E	DUSP2
MIRLET7A3	MIRLET7E	ANKRD52
MIRLET7A3	MIRLET7E	GNG5
MIRLET7A3	MIRLET7E	NAA30
MIRLET7A3	MIRLET7E	BACH1
MIRLET7A3	MIRLET7E	COL4A2
MIRLET7A3	MIRLET7E	ZSWIM6
MIRLET7A3	MIRLET7E	IGF2BP1
MIRLET7A3	MIRLET7E	NUPL1
MIRLET7A3	MIRLET7E	TTC17
MIRLET7A3	MIRLET7E	PBX3
MIRLET7A3	MIRLET7E	FUCA1
MIRLET7A3	MIRLET7E	THBS1
MIRLET7A3	MIRLET7E	PAPD4
MIRLET7A3	MIRLET7E	YAP1
MIRLET7A3	MIRLET7E	CCDC71L
MIRLET7A3	MIRLET7E	ERO1L
MIRLET7A3	MIRLET7E	EHMT1
MIRLET7A3	MIRLET7E	ZNF451
MIRLET7A3	MIRLET7E	MIEF1
MIRLET7A3	MIRLET7E	FAM222B
MIRLET7A3	MIRLET7E	CLDN12
MIRLET7A3	MIRLET7E	RRM2
MIRLET7A3	MIRLET7E	MTMR9
MIRLET7A3	MIRLET7E	GMFB
MIRLET7A3	MIRLET7E	PDCD4
MIRLET7A3	MIRLET7E	NT5C2
MIRLET7A3	MIRLET7E	FAR1
MIRLET7A3	MIRLET7E	STX3
MIRLET7A3	MIRLET7E	MGEA5
MIRLET7A3	MIRLET7E	TRIB1
MIRLET7A3	MIRLET7E	NHLRC3
MIRLET7A3	MIRLET7E	LRBA
MIRLET7A3	MIRLET7E	DICER1
MIRLET7A3	MIRLET7E	PSMB2
MIRLET7A3	MIRLET7E	ZBTB32
MIRLET7A3	MIRLET7E	ZFHX4
MIRLET7A3	MIRLET7E	SH3TC1
MIRLET7A3	MIRLET7E	ACBD5
MIRLET7A3	MIRLET7E	EIF3D
MIRLET7A3	MIRLET7E	CEP290
MIRLET7A3	MIRLET7E	FZD2
MIRLET7A3	MIRLET7E	CASP8AP2
MIRLET7A3	MIRLET7E	CBX5
MIRLET7A3	MIRLET7E	GPR85
MIRLET7A3	MIRLET7E	MED13L
MIRLET7A3	MIRLET7E	MAP2K4
MIRLET7A3	MIRLET7E	ZNF121
MIRLET7A3	MIRLET7E	PFKFB3
MIRLET7A3	MIRLET7E	SEMA4C
MIRLET7A3	MIRLET7E	HSP90B1
MIRLET7A3	MIRLET7E	MYO1E
MIRLET7A3	MIRLET7E	SKIL
MIRLET7A3	MIRLET7E	ATP6V1G1
MIRLET7A3	MIRLET7E	PNP
MIRLET7A3	MIRLET7E	ABCF1
MIRLET7A3	MIRLET7E	PLEKHA8
MIRLET7A3	MIRLET7E	GEMIN4
MIRLET7A3	MIRLET7E	RIMKLA
MIRLET7A3	MIRLET7E	ABT1
MIRLET7A3	MIRLET7E	ATP6V1C1
MIRLET7A3	MIRLET7E	SIK1
MIRLET7A3	MIRLET7E	KLHL24
MIRLET7A3	MIRLET7E	CBL
MIRLET7A3	MIRLET7E	ZNF852
MIRLET7A3	MIRLET7E	TUBB
MIRLET7A3	MIRLET7E	IRS2
MIRLET7A3	MIRLET7E	FKBP3
MIRLET7A3	MIRLET7E	NR4A1
MIRLET7A3	MIRLET7E	IGF2BP2
MIRLET7A3	MIRLET7E	GLB1
MIRLET7A3	MIRLET7E	HTT
MIRLET7A3	MIRLET7E	DNASE1
MIRLET7A3	MIRLET7E	GPD2
MIRLET7A3	MIRLET7E	RFTN1
MIRLET7A3	MIRLET7E	FANCM
MIRLET7A3	MIRLET7E	TMEM194A
MIRLET7A3	MIRLET7E	UAP1
MIRLET7A3	MIRLET7E	SERPINH1
MIRLET7A3	MIRLET7E	FBN1
MIRLET7A3	MIRLET7E	ZNF691
MIRLET7A3	MIRLET7E	C9orf64
MIRLET7A3	MIRLET7E	GLS
MIRLET7A3	MIRLET7E	MTMR12
MIRLET7A3	MIRLET7E	LRIG3
MIRLET7A3	MIRLET7E	IGF1R
MIRLET7A3	MIRLET7E	TSC22D2
MIRLET7A3	MIRLET7E	SENP5
MIRLET7A3	MIRLET7E	PRKAB2
MIRLET7A3	MIRLET7E	FAM43A
MIRLET7A3	MIRLET7E	PLEC
MIRLET7A3	MIRLET7E	UBE2K
MIRLET7A3	MIRLET7E	KLF10
MIRLET7A3	MIRLET7E	PXT1
MIRLET7A3	MIRLET7E	RHOBTB3
MIRLET7A3	MIRLET7E	ZDHHC6
MIRLET7A3	MIRLET7E	MTMR14
MIRLET7A3	MIRLET7E	GLRX5
MIRLET7A3	MIRLET7E	SEC31A
MIRLET7A3	MIRLET7E	WSB1
MIRLET7A3	MIRLET7E	EIF4E2
MIRLET7A3	MIRLET7E	KDM6A
MIRLET7A3	MIRLET7E	TRIM25
MIRLET7A3	MIRLET7E	DUSP5
MIRLET7A3	MIRLET7E	GNS
MIRLET7A3	MIRLET7E	RC3H2
MIRLET7A3	MIRLET7E	PARP1
MIRLET7A3	MIRLET7E	PREX1
MIRLET7A3	MIRLET7E	SLC16A3
MIRLET7A3	MIRLET7E	LRP1
MIRLET7A3	MIRLET7E	MAP3K2
MIRLET7A3	MIRLET7E	VGLL4
MIRLET7A3	MIRLET7E	RANBP2
MIRLET7A3	MIRLET7E	STK40
MIRLET7A3	MIRLET7E	SLC30A7
MIRLET7A3	MIRLET7E	SMC1A
MIRLET7A3	MIRLET7E	ZNF644
MIRLET7A3	MIRLET7E	SLC29A1
MIRLET7A3	MIRLET7E	GARS
MIRLET7A3	MIRLET7E	NCOR1
MIRLET7A3	MIRLET7E	MFI2
MIRLET7A3	MIRLET7E	NAP1L1
MIRLET7A3	MIRLET7E	SRGN
MIRLET7A3	MIRLET7E	MACC1
MIRLET7A3	MIRLET7E	MYCBP2
MIRLET7A3	MIRLET7E	HMGCS1
MIRLET7A3	MIRLET7E	TGFBR3
MIRLET7A3	MIRLET7E	AP3M1
MIRLET7A3	MIRLET7E	RNF167
MIRLET7A3	MIRLET7E	PRKAA1
MIRLET7A3	MIRLET7E	MLLT10
MIRLET7A3	MIRLET7E	EPG5
MIRLET7A3	MIRLET7E	RBMS2
MIRLET7A3	MIRLET7E	ADAM9
MIRLET7A3	MIRLET7E	TSC1
MIRLET7A3	MIRLET7E	TTLL11
MIRLET7A3	MIRLET7E	DST
MIRLET7A3	MIRLET7E	STK4
MIRLET7A3	MIRLET7E	NBEAL2
MIRLET7A3	MIRLET7E	OSGEPL1
MIRLET7A3	MIRLET7E	SP1
MIRLET7A3	MIRLET7E	UBE2D3
MIRLET7A3	MIRLET7E	VGLL3
MIRLET7A3	MIRLET7E	MIB1
MIRLET7A3	MIRLET7E	CMKLR1
MIRLET7A3	MIRLET7E	STARD13
MIRLET7A3	MIRLET7E	LCOR
MIRLET7A3	MIRLET7E	PDPR
MIRLET7A3	MIRLET7E	MAPK6
MIRLET7A3	MIRLET7E	ATP13A3
MIRLET7A3	MIRLET7E	GPR63
MIRLET7A3	MIRLET7E	SLCO5A1
MIRLET7A3	MIRLET7E	NDUFV3
MIRLET7A3	MIRLET7E	IFI44L
MIRLET7A3	MIRLET7E	POLR3D
MIRLET7A3	MIRLET7E	CRY2
MIRLET7A3	MIRLET7E	HIPK2
MIRLET7A3	MIRLET7E	TET3
MIRLET7A3	MIRLET7E	NEK9
MIRLET7A3	MIRLET7E	RNF111
MIRLET7A3	MIRLET7E	CNTRL
MIRLET7A3	MIRLET7E	C5orf51
MIRLET7A3	MIRLET7E	DHTKD1
MIRLET7A3	MIRLET7E	NNT
MIRLET7A3	MIRLET7E	AGO1
MIRLET7A3	MIRLET7E	CLUH
MIRLET7A3	MIRLET7E	DCP2
MIRLET7A3	MIRLET7E	H2AFV
MIRLET7A3	MIRLET7E	PPP1CA
MIRLET7A3	MIRLET7E	TRRAP
MIRLET7A3	MIRLET7E	PATL1
MIRLET7A3	MIRLET7E	CTSA
MIRLET7A3	MIRLET7E	ARID3A
MIRLET7A3	MIRLET7E	SMARCC1
MIRLET7A3	MIRLET7E	KMT2D
MIRLET7A3	MIRLET7E	DIP2B
MIRLET7A3	MIRLET7E	BRMS1L
MIRLET7A3	MIRLET7E	RB1CC1
MIRLET7A3	MIRLET7E	PEX11B
MIRLET7A3	MIRLET7E	CREB3L2
MIRLET7A3	MIRLET7F1	LYSMD2
MIRLET7A3	MIRLET7F1	BIRC3
MIRLET7A3	MIRLET7F1	DYNC1H1
MIRLET7A3	MIRLET7F1	TTI1
MIRLET7A3	MIRLET7F1	ERCC6
MIRLET7A3	MIRLET7F1	DUSP4
MIRLET7A3	MIRLET7F1	RBPMS
MIRLET7A3	MIRLET7F1	KMT2B
MIRLET7A3	MIRLET7F1	TNFSF9
MIRLET7A3	MIRLET7F1	SLFN5
MIRLET7A3	MIRLET7F1	FAM3C
MIRLET7A3	MIRLET7F1	HOXA9
MIRLET7A3	MIRLET7F1	MDM4
MIRLET7A3	MIRLET7F1	TMPRSS2
MIRLET7A3	MIRLET7F1	ZFHX2
MIRLET7A3	MIRLET7F1	OXA1L
MIRLET7A3	MIRLET7F1	DPH3
MIRLET7A3	MIRLET7F1	TBC1D9
MIRLET7A3	MIRLET7F1	CKAP4
MIRLET7A3	MIRLET7F1	PIGM
MIRLET7A3	MIRLET7F1	DOT1L
MIRLET7A3	MIRLET7F1	FAM13A
MIRLET7A3	MIRLET7F1	LRGUK
MIRLET7A3	MIRLET7F1	NFAT5
MIRLET7A3	MIRLET7F1	MED6
MIRLET7A3	MIRLET7F1	INSR
MIRLET7A3	MIRLET7F1	ATP6V1F
MIRLET7A3	MIRLET7F1	CD80
MIRLET7A3	MIRLET7F1	LARP4B
MIRLET7A3	MIRLET7F1	TPR
MIRLET7A3	MIRLET7F1	ZBTB5
MIRLET7A3	MIRLET7F1	TRAK1
MIRLET7A3	MIRLET7F1	NCKAP1
MIRLET7A3	MIRLET7F1	TAB2
MIRLET7A3	MIRLET7F1	PHLDB2
MIRLET7A3	MIRLET7F1	ZNF367
MIRLET7A3	MIRLET7F1	PARD3
MIRLET7A3	MIRLET7F1	DUSP2
MIRLET7A3	MIRLET7F1	TNFAIP1
MIRLET7A3	MIRLET7F1	GNG5
MIRLET7A3	MIRLET7F1	BACH1
MIRLET7A3	MIRLET7F1	ZSWIM6
MIRLET7A3	MIRLET7F1	NUPL1
MIRLET7A3	MIRLET7F1	RNF217
MIRLET7A3	MIRLET7F1	SLC31A1
MIRLET7A3	MIRLET7F1	FLII
MIRLET7A3	MIRLET7F1	CCDC71L
MIRLET7A3	MIRLET7F1	EPM2AIP1
MIRLET7A3	MIRLET7F1	RRM2
MIRLET7A3	MIRLET7F1	PDCD4
MIRLET7A3	MIRLET7F1	RTKN
MIRLET7A3	MIRLET7F1	PHF19
MIRLET7A3	MIRLET7F1	FOXN2
MIRLET7A3	MIRLET7F1	KPNA2
MIRLET7A3	MIRLET7F1	CTPS2
MIRLET7A3	MIRLET7F1	PSMB2
MIRLET7A3	MIRLET7F1	SH3TC1
MIRLET7A3	MIRLET7F1	CHST3
MIRLET7A3	MIRLET7F1	ZNF516
MIRLET7A3	MIRLET7F1	CEP290
MIRLET7A3	MIRLET7F1	GPR85
MIRLET7A3	MIRLET7F1	ZNF121
MIRLET7A3	MIRLET7F1	CYC1
MIRLET7A3	MIRLET7F1	EIF4EBP2
MIRLET7A3	MIRLET7F1	PLEKHA8
