miRNA_1	miRNA_2	target
MIR518E	MIR522	LILRA1
MIR518E	MIR522	ZCCHC2
MIR518E	MIR522	CIR1
MIR518E	MIR522	SOBP
MIR518E	MIR522	TBR1
MIR518E	MIR522	NXPE3
MIR518E	MIR522	AKAP6
MIR518E	MIR522	CDHR1
MIR518E	MIR522	SNX1
MIR518E	MIR522	CELF2
MIR518E	MIR522	ZSWIM6
MIR518E	MIR522	RBM27
MIR518E	MIR522	CD9
MIR518E	MIR522	ADGRB3
MIR518E	MIR522	TIMELESS
MIR518E	MIR522	CYLC2
MIR518E	MIR522	NCOA2
MIR518E	MIR522	MYO5A
MIR518E	MIR522	PAFAH1B1
MIR518E	MIR522	CNTNAP1
MIR518E	MIR522	SEMA6A
MIR518E	MIR522	OSBPL6
MIR518E	MIR522	RIOX2
MIR518E	MIR522	NMT2
MIR518E	MIR522	ING3
MIR518E	MIR522	SIKE1
MIR518E	MIR522	HIPK1
MIR518E	MIR522	CFLAR
MIR518E	MIR522	FAM126A
MIR518E	MIR522	ECHDC1
MIR518E	MIR522	FLT3
MIR518E	MIR522	TFRC
MIR518E	MIR522	MOB1B
MIR518E	MIR522	RBM41
MIR518E	MIR522	CNOT6L
MIR518E	MIR522	HIPK3
MIR518E	MIR522	SLTM
MIR518E	MIR522	DNM3
MIR518E	MIR522	FHL1
MIR518E	MIR522	SLC25A33
MIR518E	MIR522	RCOR3
MIR518E	MIR522	USP8
MIR518E	MIR522	CBX8
MIR518E	MIR522	MARF1
MIR518E	MIR522	UBASH3B
MIR518E	MIR522	TAF15
MIR518E	MIR522	CIB4
MIR518E	MIR522	NRXN3
MIR518E	MIR522	CREBRF
MIR518E	MIR522	LCOR
MIR518E	MIR522	PELI2
MIR518E	MIR522	AHI1
MIR518E	MIR522	ADAM9
MIR518E	MIR522	PTGES3L
MIR518E	MIR522	NFIB
MIR518E	MIR522	SMAD4
MIR518E	MIR522	HSP90AA1
MIR518E	MIR522	SLMAP
MIR518E	MIR522	RPGRIP1L
MIR518E	MIR522	NRCAM
MIR518E	MIR522	MN1
MIR518E	MIR522	RBM18
MIR518E	MIR522	MYO3B
MIR518E	MIR522	WDFY3
MIR518E	MIR522	NCOA1
MIR518E	MIR522	ZNF275
MIR518E	MIR522	BRINP3
MIR518E	MIR523	SAV1
MIR518E	MIR523	ANO3
MIR518E	MIR523	DMRT3
MIR518E	MIR523	MIPOL1
MIR518E	MIR523	RAI2
MIR518E	MIR523	RHOA
MIR518E	MIR523	SS18
MIR518E	MIR523	IPO9
MIR518E	MIR523	HNRNPR
MIR518E	MIR523	LPP
MIR518E	MIR523	TJAP1
MIR518E	MIR523	NREP
MIR518E	MIR523	KCTD14
MIR518E	MIR523	POU2F1
MIR518E	MIR523	INO80D
MIR518E	MIR523	HNRNPDL
MIR518E	MIR523	EFNB2
MIR518E	MIR523	FICD
MIR518E	MIR523	PKP2
MIR518E	MIR523	HMGN1
MIR518E	MIR523	ACSL4
MIR518E	MIR523	CCSAP
MIR518E	MIR523	PTPN21
MIR518E	MIR523	NEBL
MIR518E	MIR523	MOBP
MIR518E	MIR523	MXD1
MIR518E	MIR523	TMEM117
MIR518E	MIR523	CLK4
MIR518E	MIR523	SHANK2
MIR518E	MIR523	CBX4
MIR518E	MIR523	TP53BP2
MIR518E	MIR523	ANTXR1
MIR518E	MIR523	ATP11A
MIR518E	MIR523	HNRNPC
MIR518E	MIR523	KLHL7
MIR518E	MIR523	BEND4
MIR518E	MIR523	RP1
MIR518E	MIR523	GOLPH3
MIR518E	MIR523	RNF111
MIR518E	MIR523	ESCO2
MIR518E	MIR523	SLAIN2
MIR518E	MIR523	CNTLN
MIR518E	MIR523	AXL
MIR518E	MIR523	DNMT3A
MIR518E	MIR523	ZCCHC10
MIR518E	MIR523	TEAD1
MIR518E	MIR523	DEPDC5
MIR518E	MIR523	FGF7
MIR518E	MIR523	RB1CC1
MIR518E	MIR523	GIPC3
MIR518E	MIR523	ZNF45
MIR518E	MIR523	ADARB1
MIR518E	MIR523	NR3C1
MIR518E	MIR523	PRRC2C
MIR518E	MIR523	SMC1A
MIR518E	MIR523	TRIM9
MIR518E	MIR523	TMEM170B
MIR518E	MIR523	LCP1
MIR518E	MIR523	ZNF367
MIR518E	MIR523	SLC38A1
MIR518E	MIR523	PHF21A
MIR518E	MIR523	GNA14
MIR518E	MIR523	JPH4
MIR518E	MIR523	MAP2
MIR518E	MIR523	ANKRD28
MIR518E	MIR523	TMEM65
MIR518E	MIR523	IFRD1
MIR518E	MIR523	CCDC91
MIR518E	MIR523	RNF41
MIR518E	MIR523	ZNF592
MIR518E	MIR523	BCL2L2
MIR518E	MIR523	ELOVL6
MIR518E	MIR523	ARL2BP
MIR518E	MIR523	GTF3C2
MIR518E	MIR523	GHSR
MIR518E	MIR523	AGO4
MIR518E	MIR523	EGLN3
MIR518E	MIR523	WAPL
MIR518E	MIR523	CDH8
MIR518E	MIR523	RORA
MIR518E	MIR523	SCN1A
MIR518E	MIR523	SFT2D3
MIR518E	MIR523	LAMP2
MIR518E	MIR523	ADGRL3
MIR518E	MIR523	STK38L
MIR518E	MIR523	NUDT4
MIR518E	MIR523	LPGAT1
MIR518E	MIR523	PPP4R3B
MIR518E	MIR523	LILRA1
MIR518E	MIR523	ZCCHC2
MIR518E	MIR523	CIR1
MIR518E	MIR523	SOBP
MIR518E	MIR523	TBR1
MIR518E	MIR523	AKAP6
MIR518E	MIR523	CDHR1
MIR518E	MIR523	NXPE3
MIR518E	MIR523	SNX1
MIR518E	MIR523	CELF2
MIR518E	MIR523	ZSWIM6
MIR518E	MIR523	RBM27
MIR518E	MIR523	ADGRB3
MIR518E	MIR523	CD9
MIR518E	MIR523	TIMELESS
MIR518E	MIR523	CYLC2
MIR518E	MIR523	NCOA2
MIR518E	MIR523	MYO5A
MIR518E	MIR523	PAFAH1B1
MIR518E	MIR523	CNTNAP1
MIR518E	MIR523	SEMA6A
MIR518E	MIR523	OSBPL6
MIR518E	MIR523	RIOX2
MIR518E	MIR523	NMT2
MIR518E	MIR523	ING3
MIR518E	MIR523	HIPK1
MIR518E	MIR523	SIKE1
MIR518E	MIR523	CFLAR
MIR518E	MIR523	FAM126A
MIR518E	MIR523	ECHDC1
MIR518E	MIR523	FLT3
MIR518E	MIR523	TFRC
MIR518E	MIR523	MOB1B
MIR518E	MIR523	RBM41
MIR518E	MIR523	HIPK3
MIR518E	MIR523	SLTM
MIR518E	MIR523	DNM3
MIR518E	MIR523	FHL1
MIR518E	MIR523	SLC25A33
MIR518E	MIR523	RCOR3
MIR518E	MIR523	USP8
MIR518E	MIR523	CBX8
MIR518E	MIR523	UBASH3B
MIR518E	MIR523	TAF15
MIR518E	MIR523	CIB4
MIR518E	MIR523	LCOR
MIR518E	MIR523	CREBRF
MIR518E	MIR523	NRXN3
MIR518E	MIR523	AHI1
MIR518E	MIR523	PELI2
MIR518E	MIR523	ADAM9
MIR518E	MIR523	PTGES3L
MIR518E	MIR523	NFIB
MIR518E	MIR523	SMAD4
MIR518E	MIR523	HSP90AA1
MIR518E	MIR523	SLMAP
MIR518E	MIR523	RPGRIP1L
MIR518E	MIR523	NRCAM
MIR518E	MIR523	MN1
MIR518E	MIR523	RBM18
MIR518E	MIR523	MYO3B
MIR518E	MIR523	WDFY3
MIR518E	MIR523	NCOA1
MIR518E	MIR523	RBM33
MIR518E	MIR523	BRINP3
MIR518E	MIR524	YAP1
MIR518E	MIR524	SS18
MIR518E	MIR524	HIPK1
MIR518E	MIR524	ZC3H12B
MIR518E	MIR524	MTHFSD
MIR518E	MIR524	WNK1
MIR518E	MIR524	FAM126A
MIR518E	MIR524	ZNF608
MIR518E	MIR524	NR3C2
MIR518E	MIR524	OTP
MIR518E	MIR524	CNOT6L
MIR518E	MIR524	USP48
MIR518E	MIR524	WDR26
MIR518E	MIR524	MLEC
MIR518E	MIR524	LPP
MIR518E	MIR524	NRXN1
MIR518E	MIR524	TEAD1
MIR518E	MIR524	BET1L
MIR518E	MIR524	QKI
MIR518E	MIR524	LCOR
MIR518E	MIR524	CREBRF
MIR518E	MIR524	NSD2
MIR518E	MIR524	RAP1B
MIR518E	MIR524	ONECUT2
MIR518E	MIR524	PELI2
MIR518E	MIR524	MYO10
MIR518E	MIR524	PUM2
MIR518E	MIR524	EGR3
MIR518E	MIR524	WDFY3
MIR518E	MIR524	SOS2
MIR518E	MIR524	NCOA1
MIR518E	MIR524	TCF7L2
MIR518E	MIR524	ADAMTS6
MIR518E	MIR524	RBM33
MIR518E	MIR525	BEND4
MIR518E	MIR525	YAP1
MIR518E	MIR525	TSN
MIR518E	MIR525	MTHFSD
MIR518E	MIR525	INTS13
MIR518E	MIR525	ZNF608
MIR518E	MIR525	OTP
MIR518E	MIR525	CNOT6L
MIR518E	MIR525	USP48
MIR518E	MIR525	WDR26
MIR518E	MIR525	MARF1
MIR518E	MIR525	MLEC
MIR518E	MIR525	LPP
MIR518E	MIR525	NRXN1
MIR518E	MIR525	TEAD1
MIR518E	MIR525	UBASH3B
MIR518E	MIR525	BET1L
MIR518E	MIR525	QKI
MIR518E	MIR525	GIPC3
MIR518E	MIR525	NRXN3
MIR518E	MIR525	NSD2
MIR518E	MIR525	NR3C1
MIR518E	MIR525	ONECUT2
MIR518E	MIR525	PMEPA1
MIR518E	MIR525	SMC1A
MIR518E	MIR525	CSNK1G3
MIR518E	MIR525	MYO10
MIR518E	MIR525	TOLLIP
MIR518E	MIR525	MXD1
MIR518E	MIR525	EGR3
MIR518E	MIR525	RPGRIP1L
MIR518E	MIR525	SHANK2
MIR518E	MIR525	CELF2
MIR518E	MIR525	ELAVL1
MIR518E	MIR525	WDFY3
MIR518E	MIR525	SOS2
MIR518E	MIR525	ADAMTS6
MIR518E	MIR525	PAFAH1B1
MIR518E	MIR526A1	SAV1
MIR518E	MIR526A1	DMRT3
MIR518E	MIR526A1	YAP1
MIR518E	MIR526A1	MIPOL1
MIR518E	MIR526A1	RAI2
MIR518E	MIR526A1	CPEB1
MIR518E	MIR526A1	RHOA
MIR518E	MIR526A1	SS18
MIR518E	MIR526A1	IPO9
MIR518E	MIR526A1	TSN
MIR518E	MIR526A1	HNRNPR
MIR518E	MIR526A1	MLEC
MIR518E	MIR526A1	LPP
MIR518E	MIR526A1	TJAP1
MIR518E	MIR526A1	NREP
MIR518E	MIR526A1	KCTD14
MIR518E	MIR526A1	POU2F1
MIR518E	MIR526A1	NSD2
MIR518E	MIR526A1	SLCO4C1
MIR518E	MIR526A1	EFNB2
MIR518E	MIR526A1	HMGN1
MIR518E	MIR526A1	WDR1
MIR518E	MIR526A1	ACSL4
MIR518E	MIR526A1	PTPN21
MIR518E	MIR526A1	NEBL
MIR518E	MIR526A1	CLK4
MIR518E	MIR526A1	SHANK2
MIR518E	MIR526A1	CBX4
MIR518E	MIR526A1	ANK2
MIR518E	MIR526A1	TP53BP2
MIR518E	MIR526A1	CCPG1
MIR518E	MIR526A1	ANTXR1
MIR518E	MIR526A1	HNRNPC
MIR518E	MIR526A1	KLHL7
MIR518E	MIR526A1	BEND4
MIR518E	MIR526A1	RP1
MIR518E	MIR526A1	LSM5
MIR518E	MIR526A1	GOLPH3
MIR518E	MIR526A1	RNF111
MIR518E	MIR526A1	ESCO2
MIR518E	MIR526A1	CNTLN
MIR518E	MIR526A1	AXL
MIR518E	MIR526A1	ZCCHC10
MIR518E	MIR526A1	TEAD1
MIR518E	MIR526A1	DEPDC5
MIR518E	MIR526A1	FGF7
MIR518E	MIR526A1	RB1CC1
MIR518E	MIR526A1	GIPC3
MIR518E	MIR526A1	NR3C1
MIR518E	MIR526A1	PRRC2C
MIR518E	MIR526A1	SMC1A
MIR518E	MIR526A1	TRIM9
MIR518E	MIR526A1	TMEM170B
MIR518E	MIR526A1	LCP1
MIR518E	MIR526A1	CCNL2
MIR518E	MIR526A1	SLC38A1
MIR518E	MIR526A1	PHF21A
MIR518E	MIR526A1	TOLLIP
MIR518E	MIR526A1	GNA14
MIR518E	MIR526A1	JPH4
MIR518E	MIR526A1	MAP2
MIR518E	MIR526A1	ANKRD28
MIR518E	MIR526A1	TOX4
MIR518E	MIR526A1	SPATS2L
MIR518E	MIR526A1	TMEM65
MIR518E	MIR526A1	CPEB4
MIR518E	MIR526A1	IFRD1
MIR518E	MIR526A1	MTHFSD
MIR518E	MIR526A1	BCL2L2
MIR518E	MIR526A1	ELOVL6
MIR518E	MIR526A1	ARL2BP
MIR518E	MIR526A1	GTF3C2
MIR518E	MIR526A1	WAPL
MIR518E	MIR526A1	EGLN3
MIR518E	MIR526A1	CDH8
MIR518E	MIR526A1	SCN1A
MIR518E	MIR526A1	LAMP2
MIR518E	MIR526A1	ADGRL3
MIR518E	MIR526A1	STK38L
MIR518E	MIR526A1	NUDT4
MIR518E	MIR526A1	PPP4R3B
MIR518E	MIR526A1	YIPF4
MIR518E	MIR526A1	MYO10
MIR518E	MIR526A1	VAPB
MIR518E	MIR526A1	LILRA1
MIR518E	MIR526A1	TGOLN2
MIR518E	MIR526A1	CIR1
MIR518E	MIR526A1	SOBP
MIR518E	MIR526A1	TBR1
MIR518E	MIR526A1	ZCCHC2
MIR518E	MIR526A1	AKAP6
MIR518E	MIR526A1	NXPE3
MIR518E	MIR526A1	CELF2
MIR518E	MIR526A1	ZSWIM6
MIR518E	MIR526A1	RBM27
MIR518E	MIR526A1	ADGRB3
MIR518E	MIR526A1	CD9
MIR518E	MIR526A1	TIMELESS
MIR518E	MIR526A1	MYO5A
MIR518E	MIR526A1	DCX
MIR518E	MIR526A1	PAFAH1B1
MIR518E	MIR526A1	CNTNAP1
MIR518E	MIR526A1	NMT2
MIR518E	MIR526A1	ING3
MIR518E	MIR526A1	HIPK1
MIR518E	MIR526A1	SIKE1
MIR518E	MIR526A1	CFLAR
MIR518E	MIR526A1	ZC3H12B
MIR518E	MIR526A1	ECHDC1
MIR518E	MIR526A1	FLT3
MIR518E	MIR526A1	ZNF608
MIR518E	MIR526A1	TFRC
MIR518E	MIR526A1	MOB1B
MIR518E	MIR526A1	RBM41
MIR518E	MIR526A1	ZNF282
MIR518E	MIR526A1	HIPK3
MIR518E	MIR526A1	SLTM
MIR518E	MIR526A1	DNM3
MIR518E	MIR526A1	SLC25A33
MIR518E	MIR526A1	USP8
MIR518E	MIR526A1	RCOR3
MIR518E	MIR526A1	CBX8
MIR518E	MIR526A1	UBASH3B
MIR518E	MIR526A1	TAF15
MIR518E	MIR526A1	CIB4
MIR518E	MIR526A1	LCOR
MIR518E	MIR526A1	CREBRF
MIR518E	MIR526A1	NRXN3
MIR518E	MIR526A1	PELI2
MIR518E	MIR526A1	ADAM9
MIR518E	MIR526A1	NFIB
MIR518E	MIR526A1	PRICKLE2
MIR518E	MIR526A1	RPGRIP1L
MIR518E	MIR526A1	NRCAM
MIR518E	MIR526A1	MN1
MIR518E	MIR526A1	RBM18
MIR518E	MIR526A1	MYO3B
MIR518E	MIR526A1	WDFY3
MIR518E	MIR526A1	NCOA1
MIR518E	MIR526A1	PAN3
MIR518E	MIR526A1	RBM33
MIR518E	MIR526A1	BRINP3
MIR518E	MIR526A2	SAV1
MIR518E	MIR526A2	DMRT3
MIR518E	MIR526A2	MIPOL1
MIR518E	MIR526A2	RAI2
MIR518E	MIR526A2	RHOA
MIR518E	MIR526A2	SS18
MIR518E	MIR526A2	IPO9
MIR518E	MIR526A2	HNRNPR
MIR518E	MIR526A2	LPP
MIR518E	MIR526A2	TJAP1
MIR518E	MIR526A2	NREP
MIR518E	MIR526A2	KCTD14
MIR518E	MIR526A2	POU2F1
MIR518E	MIR526A2	EFNB2
MIR518E	MIR526A2	HMGN1
MIR518E	MIR526A2	ACSL4
MIR518E	MIR526A2	PTPN21
MIR518E	MIR526A2	NEBL
MIR518E	MIR526A2	CLK4
MIR518E	MIR526A2	SHANK2
MIR518E	MIR526A2	CBX4
MIR518E	MIR526A2	ANK2
MIR518E	MIR526A2	TP53BP2
MIR518E	MIR526A2	ANTXR1
MIR518E	MIR526A2	HNRNPC
MIR518E	MIR526A2	KLHL7
MIR518E	MIR526A2	BEND4
MIR518E	MIR526A2	RP1
MIR518E	MIR526A2	GOLPH3
MIR518E	MIR526A2	RNF111
MIR518E	MIR526A2	ESCO2
MIR518E	MIR526A2	CNTLN
MIR518E	MIR526A2	AXL
MIR518E	MIR526A2	ZCCHC10
MIR518E	MIR526A2	TEAD1
MIR518E	MIR526A2	DEPDC5
MIR518E	MIR526A2	FGF7
MIR518E	MIR526A2	RB1CC1
MIR518E	MIR526A2	GIPC3
MIR518E	MIR526A2	NR3C1
MIR518E	MIR526A2	PRRC2C
MIR518E	MIR526A2	SMC1A
MIR518E	MIR526A2	TRIM9
MIR518E	MIR526A2	TMEM170B
MIR518E	MIR526A2	LCP1
MIR518E	MIR526A2	CCNL2
MIR518E	MIR526A2	SLC38A1
MIR518E	MIR526A2	PHF21A
MIR518E	MIR526A2	GNA14
MIR518E	MIR526A2	JPH4
MIR518E	MIR526A2	MAP2
MIR518E	MIR526A2	ANKRD28
MIR518E	MIR526A2	TMEM65
MIR518E	MIR526A2	IFRD1
MIR518E	MIR526A2	BCL2L2
MIR518E	MIR526A2	ELOVL6
MIR518E	MIR526A2	ARL2BP
MIR518E	MIR526A2	GTF3C2
MIR518E	MIR526A2	WAPL
MIR518E	MIR526A2	EGLN3
MIR518E	MIR526A2	CDH8
MIR518E	MIR526A2	SCN1A
MIR518E	MIR526A2	LAMP2
MIR518E	MIR526A2	ADGRL3
MIR518E	MIR526A2	STK38L
MIR518E	MIR526A2	NUDT4
MIR518E	MIR526A2	PPP4R3B
MIR518E	MIR526A2	LILRA1
MIR518E	MIR526A2	ZCCHC2
MIR518E	MIR526A2	CIR1
MIR518E	MIR526A2	SOBP
MIR518E	MIR526A2	TBR1
MIR518E	MIR526A2	NXPE3
MIR518E	MIR526A2	AKAP6
MIR518E	MIR526A2	CELF2
MIR518E	MIR526A2	ZSWIM6
MIR518E	MIR526A2	RBM27
MIR518E	MIR526A2	ADGRB3
MIR518E	MIR526A2	CD9
MIR518E	MIR526A2	TIMELESS
MIR518E	MIR526A2	MYO5A
MIR518E	MIR526A2	DCX
MIR518E	MIR526A2	PAFAH1B1
MIR518E	MIR526A2	CNTNAP1
MIR518E	MIR526A2	NMT2
MIR518E	MIR526A2	ING3
MIR518E	MIR526A2	HIPK1
MIR518E	MIR526A2	SIKE1
MIR518E	MIR526A2	CFLAR
MIR518E	MIR526A2	ECHDC1
MIR518E	MIR526A2	FLT3
MIR518E	MIR526A2	TFRC
MIR518E	MIR526A2	MOB1B
MIR518E	MIR526A2	RBM41
MIR518E	MIR526A2	HIPK3
MIR518E	MIR526A2	SLTM
MIR518E	MIR526A2	DNM3
MIR518E	MIR526A2	SLC25A33
MIR518E	MIR526A2	USP8
MIR518E	MIR526A2	RCOR3
MIR518E	MIR526A2	CBX8
MIR518E	MIR526A2	UBASH3B
MIR518E	MIR526A2	TAF15
MIR518E	MIR526A2	CIB4
MIR518E	MIR526A2	LCOR
MIR518E	MIR526A2	CREBRF
MIR518E	MIR526A2	NRXN3
MIR518E	MIR526A2	PELI2
MIR518E	MIR526A2	ADAM9
MIR518E	MIR526A2	NFIB
MIR518E	MIR526A2	RPGRIP1L
MIR518E	MIR526A2	NRCAM
MIR518E	MIR526A2	MN1
MIR518E	MIR526A2	RBM18
MIR518E	MIR526A2	MYO3B
MIR518E	MIR526A2	WDFY3
MIR518E	MIR526A2	NCOA1
MIR518E	MIR526A2	PAN3
MIR518E	MIR526A2	BRINP3
MIR518E	MIR526B	CREBRF
MIR518E	MIR526B	MAP2
MIR518E	MIR526B	DCX
MIR518E	MIR526B	PTPN3
MIR518E	MIR526B	CNOT6L
MIR518E	MIR526B	ADAM9
MIR518E	MIR526B	WDR26
MIR518E	MIR526B	OSBPL6
MIR518E	MIR526B	WDFY3
MIR518E	MIR526B	ZNF367
MIR518E	MIR526B	QKI
MIR518E	MIR526B	LATS1
MIR518E	MIR526B	PAFAH1B1
MIR518E	MIR526B	LCOR
MIR518E	MIR527	NR3C2
MIR518E	MIR527	EGR3
MIR518E	MIR527	ONECUT2
MIR518E	MIR527	RNF111
MIR518E	MIR527	NUDT4
MIR518E	MIR527	RORA
MIR518E	MIR527	CPEB4
MIR518E	MIR527	DCUN1D4
MIR518E	MIR527	AP1G1
MIR518E	MIR527	ZSWIM6
MIR518E	MIR527	TEAD1
MIR518E	MIR527	PAN3
MIR518E	MIR527	ZNF654
MIR518E	MIR527	ACSL4
MIR518E	MIR527	LCOR
MIR518F	MIR519A1	SAV1
MIR518F	MIR519A1	DMRT3
MIR518F	MIR519A1	MIPOL1
MIR518F	MIR519A1	RAI2
MIR518F	MIR519A1	CPEB1
MIR518F	MIR519A1	RHOA
MIR518F	MIR519A1	SS18
MIR518F	MIR519A1	HNRNPR
MIR518F	MIR519A1	IPO9
MIR518F	MIR519A1	G3BP1
MIR518F	MIR519A1	NRXN1
MIR518F	MIR519A1	TJAP1
MIR518F	MIR519A1	RUNX1T1
MIR518F	MIR519A1	NREP
MIR518F	MIR519A1	KCTD14
MIR518F	MIR519A1	POU2F1
MIR518F	MIR519A1	EFNB2
MIR518F	MIR519A1	HMGN1
MIR518F	MIR519A1	CCSAP
MIR518F	MIR519A1	ACSL4
MIR518F	MIR519A1	PTPN21
MIR518F	MIR519A1	MOBP
MIR518F	MIR519A1	SHANK2
MIR518F	MIR519A1	CLK4
MIR518F	MIR519A1	CBX4
MIR518F	MIR519A1	TP53BP2
MIR518F	MIR519A1	ATP11A
MIR518F	MIR519A1	SLC16A1
MIR518F	MIR519A1	HNRNPC
MIR518F	MIR519A1	KLHL7
MIR518F	MIR519A1	BEND4
MIR518F	MIR519A1	RP1
MIR518F	MIR519A1	GOLPH3
MIR518F	MIR519A1	RNF111
MIR518F	MIR519A1	PFN2
MIR518F	MIR519A1	ESCO2
MIR518F	MIR519A1	SLAIN2
MIR518F	MIR519A1	HNRNPUL1
MIR518F	MIR519A1	FRMD6
MIR518F	MIR519A1	CNTLN
MIR518F	MIR519A1	AXL
MIR518F	MIR519A1	TANC2
MIR518F	MIR519A1	NFIA
MIR518F	MIR519A1	ZCCHC10
MIR518F	MIR519A1	TEAD1
MIR518F	MIR519A1	FGF7
MIR518F	MIR519A1	DEPDC5
MIR518F	MIR519A1	RB1CC1
MIR518F	MIR519A1	GIPC3
MIR518F	MIR519A1	TPM3
MIR518F	MIR519A1	NR3C1
MIR518F	MIR519A1	ADARB1
MIR518F	MIR519A1	PRRC2C
MIR518F	MIR519A1	KCNJ14
MIR518F	MIR519A1	TRIM9
MIR518F	MIR519A1	LCP1
MIR518F	MIR519A1	SLC38A1
MIR518F	MIR519A1	PHF21A
MIR518F	MIR519A1	GNA14
MIR518F	MIR519A1	CACNB4
MIR518F	MIR519A1	JPH4
MIR518F	MIR519A1	STRN
MIR518F	MIR519A1	TMEM65
MIR518F	MIR519A1	SUV39H2
MIR518F	MIR519A1	IFRD1
MIR518F	MIR519A1	CCDC91
MIR518F	MIR519A1	ZNF592
MIR518F	MIR519A1	BCL2L2
MIR518F	MIR519A1	ELOVL6
MIR518F	MIR519A1	ARL2BP
MIR518F	MIR519A1	BCL11A
MIR518F	MIR519A1	GTF3C2
MIR518F	MIR519A1	GHSR
MIR518F	MIR519A1	EGLN3
MIR518F	MIR519A1	WAPL
MIR518F	MIR519A1	CDH8
MIR518F	MIR519A1	SCN1A
MIR518F	MIR519A1	RORA
MIR518F	MIR519A1	SFT2D3
MIR518F	MIR519A1	LAMP2
MIR518F	MIR519A1	ZBTB41
MIR518F	MIR519A1	ADGRL3
MIR518F	MIR519A1	STK38L
MIR518F	MIR519A1	QKI
MIR518F	MIR519A1	NUDT4
MIR518F	MIR519A1	LPGAT1
MIR518F	MIR519A1	LRRC28
MIR518F	MIR519A1	LILRA1
MIR518F	MIR519A1	ZCCHC2
MIR518F	MIR519A1	CIR1
MIR518F	MIR519A1	SOBP
MIR518F	MIR519A1	TBR1
MIR518F	MIR519A1	NXPE3
MIR518F	MIR519A1	AKAP6
MIR518F	MIR519A1	CDHR1
MIR518F	MIR519A1	SNX1
MIR518F	MIR519A1	CELF2
MIR518F	MIR519A1	ZSWIM6
MIR518F	MIR519A1	RBM27
MIR518F	MIR519A1	CD9
MIR518F	MIR519A1	ADGRB3
MIR518F	MIR519A1	TIMELESS
MIR518F	MIR519A1	NCOA2
MIR518F	MIR519A1	AKAP5
MIR518F	MIR519A1	MYO5A
MIR518F	MIR519A1	OSBPL6
MIR518F	MIR519A1	NMT2
MIR518F	MIR519A1	ING3
MIR518F	MIR519A1	HIPK1
MIR518F	MIR519A1	PAK4
MIR518F	MIR519A1	CFLAR
MIR518F	MIR519A1	FAM126A
MIR518F	MIR519A1	SIKE1
MIR518F	MIR519A1	ECHDC1
MIR518F	MIR519A1	CALM1
MIR518F	MIR519A1	FLT3
MIR518F	MIR519A1	TFRC
MIR518F	MIR519A1	MOB1B
MIR518F	MIR519A1	RBM41
MIR518F	MIR519A1	HIPK3
MIR518F	MIR519A1	MARF1
MIR518F	MIR519A1	SLC25A33
MIR518F	MIR519A1	FHL1
MIR518F	MIR519A1	USP8
MIR518F	MIR519A1	CBX8
MIR518F	MIR519A1	UBASH3B
MIR518F	MIR519A1	CIB4
MIR518F	MIR519A1	NRXN3
MIR518F	MIR519A1	CREBRF
MIR518F	MIR519A1	LCOR
MIR518F	MIR519A1	PELI2
MIR518F	MIR519A1	NFIB
MIR518F	MIR519A1	SLC31A1
MIR518F	MIR519A1	HSP90AA1
MIR518F	MIR519A1	SLMAP
MIR518F	MIR519A1	RPGRIP1L
MIR518F	MIR519A1	NRCAM
MIR518F	MIR519A1	MN1
MIR518F	MIR519A1	MYO3B
MIR518F	MIR519A1	WDFY3
MIR518F	MIR519A1	NCOA1
MIR518F	MIR519A1	PAN3
MIR518F	MIR519A1	BRINP3
MIR518F	MIR519A2	BEND4
MIR518F	MIR519A2	PFN2
MIR518F	MIR519A2	CPEB1
MIR518F	MIR519A2	HNRNPUL1
MIR518F	MIR519A2	FRMD6
MIR518F	MIR519A2	BCL2L2
MIR518F	MIR519A2	TANC2
MIR518F	MIR519A2	NFIA
MIR518F	MIR519A2	TEAD1
MIR518F	MIR519A2	ZBTB41
MIR518F	MIR519A2	STK38L
MIR518F	MIR519A2	QKI
MIR518F	MIR519A2	LCOR
MIR518F	MIR519A2	CUL3
MIR518F	MIR519A2	NFIB
MIR518F	MIR519A2	SOBP
MIR518F	MIR519A2	TP53BP2
MIR518F	MIR519A2	CELF2
MIR518F	MIR519A2	WDFY3
MIR518F	MIR519B	SAV1
MIR518F	MIR519B	DMRT3
MIR518F	MIR519B	MIPOL1
MIR518F	MIR519B	RAI2
MIR518F	MIR519B	CPEB1
MIR518F	MIR519B	RHOA
MIR518F	MIR519B	SS18
MIR518F	MIR519B	HNRNPR
MIR518F	MIR519B	IPO9
MIR518F	MIR519B	MLEC
MIR518F	MIR519B	LPP
MIR518F	MIR519B	PTPN2
MIR518F	MIR519B	TJAP1
MIR518F	MIR519B	NREP
MIR518F	MIR519B	KCTD14
MIR518F	MIR519B	POU2F1
MIR518F	MIR519B	EFNB2
MIR518F	MIR519B	HMGN1
MIR518F	MIR519B	ACSL4
MIR518F	MIR519B	PTPN21
MIR518F	MIR519B	SHANK2
MIR518F	MIR519B	CLK4
MIR518F	MIR519B	CBX4
MIR518F	MIR519B	TP53BP2
MIR518F	MIR519B	HNRNPC
MIR518F	MIR519B	KLHL7
MIR518F	MIR519B	BEND4
MIR518F	MIR519B	GOLPH3
MIR518F	MIR519B	RNF111
MIR518F	MIR519B	PFN2
MIR518F	MIR519B	ESCO2
MIR518F	MIR519B	HNRNPUL1
MIR518F	MIR519B	FRMD6
