miRNA_1	miRNA_2	bifan_target_1	bifan_target_2
MIR301B	MIR454	RAB5A	RAB30
MIR301B	MIR454	TGFBR2	ACVR1
MIR301B	MIR454	HPRT1	PGM2L1
MIR301B	MIR454	CPEB3	CPEB1
MIR301B	MIR454	MTMR9	SBF2
MIR132	MIR212	SOX4	SOX5
MIR132	MIR212	USP9X	USP38
MIR132	MIR212	BTAF1	CHD1
MIR132	MIR212	USP9Y	USP38
MIR132	MIR212	SLC6A1	SLC6A5
MIR132	MIR212	SOX5	SOX11
MIR200B	MIR200A	IGF2BP3	NOVA1
MIR200B	MIR200A	SHPRH	CHD7
MIR200B	MIR200A	ELAVL2	HNRNPR
MIR200B	MIR200A	DSTYK	WNK1
MIR200B	MIR200A	KLF9	KLF6
MIR200B	MIR200A	RBAK	ZNF714
MIR200B	MIR200A	RBAK	ZNF493
MIR200B	MIR200A	RBAK	ZNF254
MIR200B	MIR200A	UBQLN1	UBQLN2
MIR200B	MIR200A	ZNF714	ZNF493
MIR200B	MIR200A	ZNF714	ZNF254
MIR200B	MIR200A	SRSF6	SRSF7
MIR200B	MIR200A	PRDM6	ZNF148
MIR200B	MIR200A	ZNF493	ZNF254
MIR200B	MIR200A	FOXC1	FOXD1
MIR200B	MIR200A	ZNF208	ZNF91
MIR200B	MIR200A	ALX4	PAX6
MIR200B	MIR200A	CNKSR2	IPCEF1
MIR200B	MIR200A	DNAJC27	RAB22A
MIR200B	MIR200A	DNAJC27	RAB1A
MIR200B	MIR200A	RAB22A	RAB1A
MIR200B	MIR429	ETS1	FLI1
MIR200B	MIR429	LRP1B	VLDLR
MIR200B	MIR429	NOVA1	FUBP3
MIR200B	MIR429	RAP2C	RAP1B
MIR200C	MIR200A	ELAVL2	SYNCRIP
MIR200C	MIR200A	ELAVL2	RBMS1
MIR200C	MIR200A	RBMS1	SYNCRIP
MIR200C	MIR429	ETS1	FLI1
MIR200C	MIR429	LRP1B	VLDLR
MIR200C	MIR429	NOVA1	FUBP3
MIR200C	MIR429	ADIPOR2	MMD
MIR200C	MIR429	RAP2C	RAP1B
MIR15A	MIR16-1	SGK1	LATS2
MIR15A	MIR16-1	FGF7	FGF2
MIR15A	MIR16-1	MOB3B	MOB4
MIR15A	MIR16-1	CCND1	CCNE1
MIR15A	MIR16-1	EPHA7	FGFR1
MIR15A	MIR16-1	EPHA7	INSR
MIR15A	MIR16-1	KIF21A	KIF23
MIR15A	MIR16-1	RNF217	ANKIB1
MIR15A	MIR16-1	CCNE1	CCND2
MIR15A	MIR16-1	FBXW7	BTRC
MIR15A	MIR16-1	INSR	FGFR1
MIR15A	MIR16-1	PTPRR	PTPN3
MIR15A	MIR16-2	SGK1	LATS2
MIR15A	MIR16-2	FGF7	FGF2
MIR15A	MIR16-2	MOB3B	MOB4
MIR15A	MIR16-2	CCND1	CCNE1
MIR15A	MIR16-2	EPHA7	FGFR1
MIR15A	MIR16-2	EPHA7	INSR
MIR15A	MIR16-2	KIF21A	KIF23
MIR15A	MIR16-2	CDK17	CDK6
MIR15A	MIR16-2	CCNE1	CCND2
MIR15A	MIR16-2	FBXW7	BTRC
MIR15A	MIR16-2	INSR	FGFR1
MIR15A	MIR16-2	PTPRR	PTPN3
MIR15A	MIR195	SGK1	LATS2
MIR15A	MIR195	DMTF1	MYB
MIR15A	MIR195	FGF7	FGF2
MIR15A	MIR195	MOB3B	MOB4
MIR15A	MIR195	CCND1	CCNE1
MIR15A	MIR195	KIF21A	KIF1B
MIR15A	MIR195	KIF21A	KIF23
MIR15A	MIR195	CDK17	CDK6
MIR15A	MIR195	CCNE1	CCND2
MIR15A	MIR195	FBXW7	BTRC
MIR15A	MIR195	KIF1B	KIF23
MIR15A	MIR195	INSR	FGFR1
MIR15A	MIR503	KIF5C	KIF23
MIR15A	MIR503	FGF7	FGF2
MIR15A	MIR503	MOB4	MOB3B
MIR16-1	MIR15B	CCNJL	CCNE1
MIR16-1	MIR15B	CCNJL	CCND1
MIR16-1	MIR15B	CCNJL	CCND2
MIR16-1	MIR15B	SGK1	LATS2
MIR16-1	MIR15B	FGF7	FGF2
MIR16-1	MIR15B	MOB3B	MOB4
MIR16-1	MIR15B	CCND1	CCNE1
MIR16-1	MIR15B	KIF21A	KIF23
MIR16-1	MIR15B	RNF217	ANKIB1
MIR16-1	MIR15B	RNF217	ARIH1
MIR16-1	MIR15B	ANKIB1	ARIH1
MIR16-1	MIR15B	CCNE1	CCND2
MIR16-1	MIR15B	FBXW7	BTRC
MIR16-1	MIR15B	INSR	FGFR1
MIR16-1	MIR15B	PTPRR	PTPN3
MIR16-1	MIR424	CCNJL	CCND1
MIR16-1	MIR424	CCNJL	CCND2
MIR16-1	MIR424	SGK1	LATS2
MIR16-1	MIR424	FGF7	FGF2
MIR16-1	MIR424	MOB3B	MOB4
MIR16-1	MIR424	EPHA7	FGFR1
MIR16-1	MIR424	EPHA7	INSR
MIR16-1	MIR424	KIF21A	KIF23
MIR16-1	MIR424	RNF217	ANKIB1
MIR16-1	MIR424	RNF217	ARIH1
MIR16-1	MIR424	JAG1	DLL1
MIR16-1	MIR424	USP15	USP3
MIR16-1	MIR424	USP15	USP25
MIR16-1	MIR424	ANKIB1	ARIH1
MIR16-1	MIR424	USP25	USP3
MIR16-1	MIR424	FBXW7	BTRC
MIR16-1	MIR424	INSR	FGFR1
MIR16-1	MIR424	PTPRR	PTPN3
MIR16-1	MIR424	PPM1D	PPM1A
MIR16-1	MIR497	SGK1	LATS2
MIR16-1	MIR497	FGF7	FGF2
MIR16-1	MIR497	CCND1	CCNE1
MIR16-1	MIR497	KIF21A	KIF23
MIR16-1	MIR497	RNF217	ARIH1
MIR16-1	MIR497	USP15	USP3
MIR16-1	MIR497	USP15	USP25
MIR16-1	MIR497	CCNE1	CCND2
MIR16-1	MIR497	USP25	USP3
MIR16-1	MIR497	FBXW7	BTRC
MIR16-1	MIR497	INSR	FGFR1
MIR16-2	MIR15B	CCNJL	CCNE1
MIR16-2	MIR15B	CCNJL	CCND1
MIR16-2	MIR15B	CCNJL	CCND2
MIR16-2	MIR15B	SGK1	LATS2
MIR16-2	MIR15B	FGF7	FGF2
MIR16-2	MIR15B	MOB3B	MOB4
MIR16-2	MIR15B	CCND1	CCNE1
MIR16-2	MIR15B	KIF21A	KIF23
MIR16-2	MIR15B	RNF217	ARIH1
MIR16-2	MIR15B	CCNE1	CCND2
MIR16-2	MIR15B	FBXW7	BTRC
MIR16-2	MIR15B	INSR	FGFR1
MIR16-2	MIR15B	PTPRR	PTPN3
MIR16-2	MIR424	CCNJL	CCND1
MIR16-2	MIR424	CCNJL	CCND2
MIR16-2	MIR424	SGK1	LATS2
MIR16-2	MIR424	FGF7	FGF2
MIR16-2	MIR424	MOB3B	MOB4
MIR16-2	MIR424	EPHA7	FGFR1
MIR16-2	MIR424	EPHA7	INSR
MIR16-2	MIR424	KIF21A	KIF23
MIR16-2	MIR424	RNF217	ARIH1
MIR16-2	MIR424	USP25	USP3
MIR16-2	MIR424	FBXW7	BTRC
MIR16-2	MIR424	INSR	FGFR1
MIR16-2	MIR424	PTPRR	PTPN3
MIR16-2	MIR424	PPM1D	PPM1A
MIR16-2	MIR497	SGK1	LATS2
MIR16-2	MIR497	FGF7	FGF2
MIR16-2	MIR497	CCND1	CCNE1
MIR16-2	MIR497	KIF21A	KIF23
MIR16-2	MIR497	RNF217	ARIH1
MIR16-2	MIR497	CCNE1	CCND2
MIR16-2	MIR497	USP25	USP3
MIR16-2	MIR497	FBXW7	BTRC
MIR16-2	MIR497	INSR	FGFR1
MIR195	MIR15B	CCNJL	CCNE1
MIR195	MIR15B	CCNJL	CCND1
MIR195	MIR15B	CCNJL	CCND2
MIR195	MIR15B	SGK1	LATS2
MIR195	MIR15B	DMTF1	MYB
MIR195	MIR15B	FGF7	FGF2
MIR195	MIR15B	MOB3B	MOB4
MIR195	MIR15B	CCND1	CCNE1
MIR195	MIR15B	KIF21A	KIF23
MIR195	MIR15B	RNF217	ARIH1
MIR195	MIR15B	CCNE1	CCND2
MIR195	MIR15B	FBXW7	BTRC
MIR195	MIR15B	INSR	FGFR1
MIR195	MIR424	CCNJL	CCND1
MIR195	MIR424	CCNJL	CCND2
MIR195	MIR424	SGK1	LATS2
MIR195	MIR424	DMTF1	MYB
MIR195	MIR424	FGF7	FGF2
MIR195	MIR424	MOB3B	MOB4
MIR195	MIR424	KIF21A	KIF23
MIR195	MIR424	RNF217	ARIH1
MIR195	MIR424	USP25	USP3
MIR195	MIR424	FBXW7	BTRC
MIR195	MIR424	INSR	FGFR1
MIR195	MIR497	SGK1	LATS2
MIR195	MIR497	DMTF1	MYB
MIR195	MIR497	FGF7	FGF2
MIR195	MIR497	CCND1	CCNE1
MIR195	MIR497	KIF21A	KIF23
MIR195	MIR497	RNF217	ARIH1
MIR195	MIR497	CCNE1	CCND2
MIR195	MIR497	USP25	USP3
MIR195	MIR497	FBXW7	BTRC
MIR195	MIR497	INSR	FGFR1
MIR503	MIR15B	FGF7	FGF2
MIR503	MIR15B	MOB4	MOB3B
MIR503	MIR424	KIF5C	KIF23
MIR503	MIR424	FGF7	FGF2
MIR503	MIR424	MOB4	MOB3B
MIR503	MIR424	USP48	USP25
MIR503	MIR424	PPM1D	PPM1A
MIR503	MIR497	ACVR2B	BMPR1A
MIR503	MIR497	KIF5C	KIF23
MIR503	MIR497	FGF7	FGF2
MIR503	MIR497	XPO4	XPO7
MIR181A1	MIR181B1	HOXC8	HOXA1
MIR181A1	MIR181B1	KLHL5	KLHL2
MIR181A1	MIR181B1	KRAS	RAP1B
MIR181A1	MIR181B1	OSBPL8	OSBPL3
MIR181A1	MIR181B1	ARF6	ARL5A
MIR181A1	MIR181B1	DDX3X	DDX3Y
MIR181A1	MIR181B1	PRKCD	AKT3
MIR181A1	MIR181B1	PCDHAC1	PCDHA4
MIR181A1	MIR181B1	ZNF268	ZNF780B
MIR181A1	MIR181B1	TRIM2	TRIM71
MIR181A1	MIR181B2	HOXC8	HOXA1
MIR181A1	MIR181B2	KLHL5	KLHL2
MIR181A1	MIR181B2	KRAS	RAP1B
MIR181A1	MIR181B2	OSBPL8	OSBPL3
MIR181A1	MIR181B2	ARF6	ARL5A
MIR181A1	MIR181B2	DDX3X	DDX3Y
MIR181A1	MIR181B2	PRKCD	AKT3
MIR181A1	MIR181B2	PCDHAC1	PCDHA4
MIR181A1	MIR181B2	ZNF268	ZNF780B
MIR181A1	MIR181B2	TRIM2	TRIM71
MIR181A1	MIR181D	HOXC8	HOXA1
MIR181A1	MIR181D	HOXC8	HOXD1
MIR181A1	MIR181D	KRAS	RAP1B
MIR181A1	MIR181D	OSBPL8	OSBPL3
MIR181A1	MIR181D	ARF6	ARL5A
MIR181A1	MIR181D	DDX3X	DDX3Y
MIR181A1	MIR181D	ZNF3	ZNF780B
MIR181A1	MIR181D	PCDHAC1	PCDHA4
MIR181A1	MIR181D	ZNF268	ZNF780B
MIR181A1	MIR181D	TRIM2	TRIM71
MIR181B1	MIR181A2	HOXC8	HOXA1
MIR181B1	MIR181A2	KLHL5	KLHL2
MIR181B1	MIR181A2	KRAS	RAP1B
MIR181B1	MIR181A2	OSBPL8	OSBPL3
MIR181B1	MIR181A2	DDX3X	DDX3Y
MIR181B1	MIR181A2	ARF6	ARL5A
MIR181B1	MIR181A2	PRKCD	AKT3
MIR181B1	MIR181A2	PCDHAC1	PCDHA4
MIR181B1	MIR181A2	ZNF268	ZNF780B
MIR181B1	MIR181A2	TRIM2	TRIM71
MIR181B1	MIR181C	HOXC8	HOXA1
MIR181B1	MIR181C	KLHL5	KLHL2
MIR181B1	MIR181C	THRB	RORA
MIR181B1	MIR181C	KRAS	RAP1B
MIR181B1	MIR181C	OSBPL8	OSBPL3
MIR181B1	MIR181C	KPNB1	TNPO1
MIR181B1	MIR181C	ARF6	ARL5A
MIR181B1	MIR181C	DDX3X	DDX3Y
MIR181B1	MIR181C	PRKCD	AKT3
MIR181B1	MIR181C	PCDHAC1	PCDHA4
MIR181B1	MIR181C	ZNF268	ZNF780B
MIR181B2	MIR181A2	HOXC8	HOXA1
MIR181B2	MIR181A2	KLHL5	KLHL2
MIR181B2	MIR181A2	KRAS	RAP1B
MIR181B2	MIR181A2	OSBPL8	OSBPL3
MIR181B2	MIR181A2	ARF6	ARL5A
MIR181B2	MIR181A2	DDX3X	DDX3Y
MIR181B2	MIR181A2	PRKCD	AKT3
MIR181B2	MIR181A2	PCDHAC1	PCDHA4
MIR181B2	MIR181A2	ZNF268	ZNF780B
MIR181B2	MIR181A2	TRIM2	TRIM71
MIR181B2	MIR181C	HOXC8	HOXA1
MIR181B2	MIR181C	KLHL5	KLHL2
MIR181B2	MIR181C	THRB	RORA
MIR181B2	MIR181C	KRAS	RAP1B
MIR181B2	MIR181C	OSBPL8	OSBPL3
MIR181B2	MIR181C	KPNB1	TNPO1
MIR181B2	MIR181C	ARF6	ARL5A
MIR181B2	MIR181C	DDX3X	DDX3Y
MIR181B2	MIR181C	PRKCD	AKT3
MIR181B2	MIR181C	PCDHAC1	PCDHA4
MIR181B2	MIR181C	ZNF268	ZNF780B
MIR181D	MIR181A2	HOXC8	HOXA1
MIR181D	MIR181A2	HOXC8	HOXD1
MIR181D	MIR181A2	KRAS	RAP1B
MIR181D	MIR181A2	OSBPL8	OSBPL3
MIR181D	MIR181A2	DDX3X	DDX3Y
MIR181D	MIR181A2	ARF6	ARL5A
MIR181D	MIR181A2	PCDHAC1	PCDHA4
MIR181D	MIR181A2	ZNF268	ZNF780B
MIR181D	MIR181A2	TRIM2	TRIM71
MIR181D	MIR181C	HOXC8	HOXA1
MIR181D	MIR181C	HOXC8	HOXD1
MIR181D	MIR181C	E2F7	E2F5
MIR181D	MIR181C	THRB	RORA
MIR181D	MIR181C	KRAS	RAP1B
MIR181D	MIR181C	OSBPL8	OSBPL3
MIR181D	MIR181C	KPNB1	TNPO1
MIR181D	MIR181C	ARF6	ARL5A
MIR181D	MIR181C	DDX3X	DDX3Y
MIR181D	MIR181C	PCDHAC1	PCDHA4
MIR181D	MIR181C	ZNF268	ZNF780B
MIR182	MIR183	PHLPP2	ERBIN
MIR183	MIR96	BACH2	KLHL7
MIR365A	MIR193B	ETV1	EHF
MIR365B	MIR193B	EHF	ETV1
MIR19A	MIR19B1	RAB8B	RAB18
MIR19A	MIR19B1	SOX4	SOX6
MIR19A	MIR19B1	GNA13	GNAQ
MIR19A	MIR19B1	KLF13	KLF10
MIR19A	MIR19B1	KCNA4	KCND2
MIR19A	MIR19B1	RAP1A	RAP2C
MIR19A	MIR19B1	PRDM6	ZBTB18
MIR19A	MIR19B1	LRP2	LDLR
MIR19A	MIR19B1	ACVR1	BMPR2
MIR19A	MIR19B1	BTAF1	SMARCA2
MIR19A	MIR19B1	ASAP2	AGFG1
MIR19A	MIR19B1	BCL11B	HIVEP2
MIR19A	MIR19B1	BCL11B	ZNF217
MIR19A	MIR19B1	HIVEP2	BCL11A
MIR19A	MIR19B1	HIVEP2	ZNF217
MIR19A	MIR19B1	ZNF217	BCL11A
MIR19A	MIR19B1	RAP2C	RAP1B
MIR19A	MIR19B1	TGIF1	PBX1
MIR19A	MIR19B2	RAB8B	RAB18
MIR19A	MIR19B2	SOX4	SOX6
MIR19A	MIR19B2	GNA13	GNAQ
MIR19A	MIR19B2	KLF13	KLF10
MIR19A	MIR19B2	PDGFD	NRXN1
MIR19A	MIR19B2	KCNA4	KCND2
MIR19A	MIR19B2	RAP1A	RAP2C
MIR19A	MIR19B2	PRDM6	ZBTB18
MIR19A	MIR19B2	PRDM6	ZBTB20
MIR19A	MIR19B2	LRP2	LDLR
MIR19A	MIR19B2	ACVR1	BMPR2
MIR19A	MIR19B2	BTAF1	SMARCA2
MIR19A	MIR19B2	BCL11B	HIVEP2
MIR19A	MIR19B2	BCL11B	ZNF217
MIR19A	MIR19B2	HIVEP2	BCL11A
MIR19A	MIR19B2	HIVEP2	ZNF217
MIR19A	MIR19B2	ZNF217	BCL11A
MIR19A	MIR19B2	RAP2C	RAP1B
MIR19A	MIR19B2	HNRNPR	RBMS3
MIR19A	MIR19B2	ZBTB20	ZBTB18
MIR19A	MIR19B2	TGIF1	PBX1
MIR208A	MIR208B	MAP3K21	TESK2
MIR208A	MIR208B	SRPK2	MAPK6
MIR208A	MIR208B	SRPK2	NLK
MIR208A	MIR208B	PPP3CA	PPP6C
MIR208A	MIR208B	ELAVL2	RBMS3
MIR208A	MIR208B	FOXP2	FOXG1
MIR208A	MIR208B	PPP6C	PPP3CB
MIR208A	MIR208B	PCDH7	CDH2
MIR208A	MIR208B	LIN28B	YBX1
MIR208A	MIR208B	UBE2B	UBE2K
MIR208A	MIR208B	UBE2B	UBE2V2
MIR208A	MIR208B	UBE2B	UBE2N
MIR208A	MIR208B	MAPK6	NLK
MIR208A	MIR208B	ASB7	ANK2
MIR208A	MIR208B	SOX4	SOX6
MIR208A	MIR208B	SOX4	SOX5
MIR208A	MIR208B	PTPRE	PTPN4
MIR208A	MIR208B	PTPRE	PTPRG
MIR208A	MIR208B	CHD9	SMARCA2
MIR208A	MIR208B	SAR1B	ARL4A
MIR208A	MIR208B	ARID5B	ARID4B
MIR208A	MIR208B	UBE2V2	UBE2K
MIR208A	MIR208B	UBE2V2	UBE2N
MIR208A	MIR208B	USP14	USP24
MIR208A	MIR208B	USP14	USP47
MIR208A	MIR208B	PIP4K2B	PIP5K1C
MIR208A	MIR208B	USP47	USP24
MIR208A	MIR208B	SYNJ1	SH2D1A
MIR208A	MIR208B	PPM1B	PPM1D
MIR208A	MIR208B	DDX3X	DDX3Y
MIR208A	MIR208B	PTPRG	PTPN4
MIR208A	MIR208B	MTX3	FAXC
MIR208A	MIR208B	ELAVL4	RBMS3
MIR208A	MIR208B	CDK14	CDK6
MIR208A	MIR208B	BCL11B	ZNF516
MIR208A	MIR208B	SFRP1	FZD4
MIR208A	MIR208B	SFRP1	FZD8
MIR208A	MIR208B	CDCA4	SERTAD2
MIR208A	MIR208B	EPHA3	INSR
MIR208A	MIR208B	ZNF483	ZNF250
MIR208A	MIR208B	INSR	EPHA5
MIR208A	MIR208B	DOCK9	DOCK5
MIR208A	MIR208B	MEIS1	PKNOX1
MIR208A	MIR208B	MTMR3	MTM1
MIR208A	MIR208B	RAB5C	RAB21
MIR208A	MIR208B	ZBTB20	PRDM10
MIR208A	MIR208B	UBE2K	UBE2N
MIR219B	MIR219A2	SERF1A	SERF1B
MIR219B	MIR219A2	SRPK2	NLK
MIR219B	MIR219A2	TP53TG3	TP53TG3B
MIR219B	MIR219A2	GABPA	ETS2
MIR219B	MIR219A2	EIF4A1	DDX3X
MIR219B	MIR219A2	PDE3B	PDE1C
MIR219B	MIR219A2	SOX21	SOX5
MIR219B	MIR219A2	UBE2D1	UBE2QL1
MIR219B	MIR219A2	EPHA4	ERBB3
MIR219B	MIR219A2	EPHA4	ERBB4
MIR219B	MIR219A2	EPHA4	DDR1
MIR219B	MIR219A2	FMNL2	DAAM1
MIR219B	MIR219A2	UBE2D4	UBE2QL1
MIR219B	MIR219A2	ERBB4	DDR1
MIR219B	MIR219A2	TRIM39	MID1
MIR219B	MIR219A2	TRIM39	TRIM65
MIR219B	MIR219A2	FOXA3	FOXD4L5
MIR219B	MIR219A2	TCP1	PIKFYVE
MIR219B	MIR219A2	ZNF490	ZNF655
MIR219B	MIR219A2	ZNF490	ZNF254
MIR219B	MIR219A2	TARDBP	ELAVL3
MIR219B	MIR219A2	ZNF655	ZNF254
MIR219B	MIR219A2	ERBB3	DDR1
MIR219B	MIR219A2	CHRFAM7A	GABRR1
MIR219B	MIR219A2	CHRFAM7A	CHRNA7
MIR219B	MIR219A2	SLC6A6	SLC6A14
MIR219B	MIR219A2	STEAP4	STEAP2
MIR219B	MIR219A2	MID1	TRIM65
MIR219B	MIR219A2	USP3	USP2
MIR219B	MIR219A2	USP3	USP48
MIR219B	MIR219A2	GDF6	BMP3
MIR219B	MIR219A2	USP2	USP48
MIR219B	MIR219A2	CHRNA7	GABRR1
MIR219A2	MIR219A2	NBEA	WDFY3
MIR219A2	MIR219A2	GABPA	ERG
MIR219A2	MIR219A2	GABPA	ETS2
MIR219A2	MIR219A2	RBM24	TARDBP
MIR219A2	MIR219A2	RBM24	ELAVL3
MIR219A2	MIR219A2	PDE3B	PDE4D
MIR219A2	MIR219A2	PDE3B	PDE1C
MIR219A2	MIR219A2	FGF12	FGF9
MIR219A2	MIR219A2	SDK1	DSCAM
MIR219A2	MIR219A2	RNF2	BMI1
MIR219A2	MIR219A2	THRB	RORA
MIR219A2	MIR219A2	THRB	RORB
MIR219A2	MIR219A2	MINK1	SLK
MIR219A2	MIR219A2	MINK1	MAP3K1
MIR219A2	MIR219A2	MINK1	TAOK1
MIR219A2	MIR219A2	TAOK1	SLK
MIR219A2	MIR219A2	TAOK1	MAP3K1
MIR219A2	MIR219A2	USP47	USP2
MIR219A2	MIR219A2	USP47	USP48
MIR219A2	MIR219A2	USP47	USP9X
MIR219A2	MIR219A2	USP47	USP3
MIR219A2	MIR219A2	COL9A1	COL3A1
MIR219A2	MIR219A2	DDX3X	EIF4A1
MIR219A2	MIR219A2	HACE1	NEDD4
MIR219A2	MIR219A2	HACE1	UBE3A
MIR219A2	MIR219A2	NLK	MAPK8
MIR219A2	MIR219A2	NLK	SRPK2
MIR219A2	MIR219A2	UBE3A	NEDD4
MIR219A2	MIR219A2	KBTBD8	KLHL24
MIR219A2	MIR219A2	KLF3	KLF9
MIR219A2	MIR219A2	SYNJ2	INPP5J
MIR219A2	MIR219A2	NTNG2	MEGF9
MIR219A2	MIR219A2	SERF1B	SERF1A
MIR219A2	MIR219A2	ELAVL3	TARDBP
MIR219A2	MIR219A2	AOPEP	TRHDE
MIR219A2	MIR219A2	USP2	USP48
MIR219A2	MIR219A2	USP2	USP9X
MIR219A2	MIR219A2	USP2	USP3
MIR219A2	MIR219A2	CHRNA7	GABRP
MIR219A2	MIR219A2	CHRNA7	GABRR1
MIR219A2	MIR219A2	CHRNA7	CHRFAM7A
MIR219A2	MIR219A2	MYO5A	CGNL1
MIR219A2	MIR219A2	IPO5	TNPO1
MIR219A2	MIR219A2	FZD4	FZD5
MIR219A2	MIR219A2	ZNF592	ZNF697
MIR219A2	MIR219A2	GABRR1	CHRFAM7A
MIR219A2	MIR219A2	ERMN	FRMD4B
MIR219A2	MIR219A2	PIK3CG	PI4KA
MIR219A2	MIR219A2	SOX21	SOX6
MIR219A2	MIR219A2	SOX21	SOX4
MIR219A2	MIR219A2	SOX21	SOX5
MIR219A2	MIR219A2	NRXN3	DCBLD2
MIR219A2	MIR219A2	DAAM1	FMNL2
MIR219A2	MIR219A2	FOXA3	FOXJ3
MIR219A2	MIR219A2	FOXA3	FOXD4L5
MIR219A2	MIR219A2	SLC30A7	SLC30A4
MIR219A2	MIR219A2	PDE4D	PDE1C
MIR219A2	MIR219A2	HNRNPA2B1	DAZAP1
MIR219A2	MIR219A2	HNRNPA2B1	TIAL1
MIR219A2	MIR219A2	FOXJ3	FOXD4L5
MIR219A2	MIR219A2	ETS2	ERG
MIR219A2	MIR219A2	STEAP2	STEAP4
MIR219A2	MIR219A2	ZNF254	ZNF490
MIR219A2	MIR219A2	ZNF254	ZNF655
MIR219A2	MIR219A2	ZBTB20	VEZF1
MIR219A2	MIR219A2	ZBTB20	ZNF148
MIR219A2	MIR219A2	ZBTB20	ZBTB18
MIR219A2	MIR219A2	FUBP3	HNRNPK
MIR219A2	MIR219A2	BMP3	GDF6
MIR219A2	MIR219A2	RAB6A	RAB35
MIR219A2	MIR219A2	SRPK2	MAPK8
MIR219A2	MIR219A2	TAB3	BTF3
MIR219A2	MIR219A2	TP53TG3	TP53TG3B
MIR219A2	MIR219A2	SOX4	SOX6
MIR219A2	MIR219A2	SOX4	SOX5
MIR219A2	MIR219A2	VEZF1	ZNF148
MIR219A2	MIR219A2	VEZF1	ZBTB18
MIR219A2	MIR219A2	UBE2D1	UBE2QL1
MIR219A2	MIR219A2	USP9X	USP48
MIR219A2	MIR219A2	USP9X	USP3
MIR219A2	MIR219A2	NSD3	ASH1L
MIR219A2	MIR219A2	NSD3	SUV39H2
MIR219A2	MIR219A2	ERBB4	EPHA4
MIR219A2	MIR219A2	ERBB4	PDGFRA
MIR219A2	MIR219A2	ERBB4	ROR1
MIR219A2	MIR219A2	ERBB4	DDR1
MIR219A2	MIR219A2	TCP1	PIKFYVE
MIR219A2	MIR219A2	ANKIB1	RNF19A
MIR219A2	MIR219A2	CHRFAM7A	GABRP
MIR219A2	MIR219A2	SULF1	ARSG
MIR219A2	MIR219A2	SLC6A6	SLC6A14
MIR219A2	MIR219A2	DDR1	ERBB3
MIR219A2	MIR219A2	DDR1	EPHA4
MIR219A2	MIR219A2	DDR1	PDGFRA
MIR219A2	MIR219A2	DDR1	ROR1
MIR219A2	MIR219A2	MID1	TRIM65
MIR219A2	MIR219A2	MID1	TRIM39
MIR219A2	MIR219A2	TRIM65	TRIM39
MIR219A2	MIR219A2	DGKD	DGKI
MIR219A2	MIR219A2	ZBTB18	ZNF148
MIR219A2	MIR219A2	TIAL1	DAZAP1
MIR219A2	MIR219A2	PDGFRA	ERBB3
MIR219A2	MIR219A2	PDGFRA	EPHA4
MIR219A2	MIR219A2	PDGFRA	ROR1
MIR219A2	MIR219A2	PGM2L1	PGM3
MIR219A2	MIR219A2	EPHA4	ERBB3
MIR219A2	MIR219A2	EPHA4	ROR1
MIR219A2	MIR219A2	UBE2D4	UBE2QL1
MIR219A2	MIR219A2	MAP3K1	SLK
MIR219A2	MIR219A2	ZNF490	ZNF655
MIR219A2	MIR219A2	ERBB3	ROR1
MIR219A2	MIR219A2	USP3	USP48
MIR219A2	MIR219A2	ASH1L	SUV39H2
MIR219A2	MIR219A2	ZFYVE1	ZFYVE26
MIR221	MIR222	PCDHA2	PCDHA6
MIR221	MIR222	PCDHA2	PCDHA8
MIR221	MIR222	PCDHA2	PCDHA5
MIR221	MIR222	PCDHA2	PCDHA4
MIR221	MIR222	PCDHA2	PCDHA1
MIR221	MIR222	PCDHA2	PCDHA13
MIR221	MIR222	PCDHA2	PCDHAC1
MIR221	MIR222	PCDHA2	PCDHA11
MIR221	MIR222	PCDHA2	PCDHA10
MIR221	MIR222	PCDHA2	PCDHA12
MIR221	MIR222	PCDHA2	PCDHA3
MIR221	MIR222	RBM24	SYNCRIP
MIR221	MIR222	ETS1	ETV3
MIR221	MIR222	SEMA6D	SEMA3A
MIR221	MIR222	QKI	KHDRBS2
MIR221	MIR222	PCDHA10	PCDHA6
MIR221	MIR222	PCDHA10	PCDH17
MIR221	MIR222	PCDHA10	PCDHA8
MIR221	MIR222	PCDHA10	PCDHA5
MIR221	MIR222	PCDHA10	PCDHA4
MIR221	MIR222	PCDHA10	PCDHA1
MIR221	MIR222	PCDHA10	PCDHA13
MIR221	MIR222	PCDHA10	PCDHAC1
MIR221	MIR222	PCDHA10	PCDHA11
MIR221	MIR222	PCDHA10	PCDHA12
MIR221	MIR222	PCDHA10	PCDHA3
MIR221	MIR222	PCDHA3	PCDHA6
MIR221	MIR222	PCDHA3	PCDH17
MIR221	MIR222	PCDHA3	PCDHA8
MIR221	MIR222	PCDHA3	PCDHA5
MIR221	MIR222	PCDHA3	PCDHA4
MIR221	MIR222	PCDHA3	PCDHA1
MIR221	MIR222	PCDHA3	PCDHA13
MIR221	MIR222	PCDHA3	PCDHAC1
MIR221	MIR222	PCDHA3	PCDHA11
MIR221	MIR222	PCDHA3	PCDHA12
MIR221	MIR222	ERBB4	KDR
MIR221	MIR222	ERBB4	KIT
MIR221	MIR222	KDR	KIT
MIR221	MIR222	PCDHA5	PCDHA6
MIR221	MIR222	PCDHA5	PCDHA8
