miRNA_1	miRNA_2	target
MIR19B1	MIR19B2	DAZAP2
MIR19B1	MIR19B2	LRCH3
MIR19B1	MIR19B2	DCAKD
MIR19B1	MIR19B2	PROX1
MIR19B1	MIR19B2	WAC
MIR19B1	MIR19B2	KLHL15
MIR19B1	MIR19B2	YIPF4
MIR19B1	MIR19B2	FOXK2
MIR19B1	MIR19B2	RASSF2
MIR19B1	MIR19B2	BNIP1
MIR19B1	MIR19B2	AGPAT3
MIR19B1	MIR19B2	PDCD6IP
MIR19B1	MIR19B2	SYNCRIP
MIR19B1	MIR19B2	NCOA3
MIR19B1	MIR19B2	KIF1B
MIR19B1	MIR19B2	ATG16L1
MIR19B1	MIR19B2	NUFIP2
MIR19B1	MIR19B2	SIPA1L1
MIR19B1	MIR19B2	COLGALT1
MIR19B1	MIR19B2	BRWD1
MIR19B1	MIR19B2	SOGA1
MIR19B1	MIR19B2	C5orf24
MIR19B1	MIR19B2	CCNT2
MIR19B1	MIR19B2	CDR2
MIR19B1	MIR19B2	INPP4B
MIR19B1	MIR19B2	SLC30A8
MIR19B1	MIR19B2	MALT1
MIR19B1	MIR19B2	IL1R1
MIR19B1	MIR19B2	ATXN1
MIR19B1	MIR19B2	DNMT1
MIR19B1	MIR19B2	ITGB8
MIR19B1	MIR19B2	MB21D1
MIR19B1	MIR19B2	PJA2
MIR19B1	MIR19B2	ELP2
MIR19B1	MIR19B2	MBNL3
MIR19B1	MIR19B2	DDX17
MIR19B1	MIR19B2	RQCD1
MIR19B1	MIR19B2	TLR10
MIR19B1	MIR19B2	HNRNPF
MIR19B1	MIR19B2	EIF4E2
MIR19B1	MIR19B2	CD46
MIR19B1	MIR19B2	KIAA1586
MIR19B1	MIR19B2	KIAA1598
MIR19B1	MIR19B2	UBE2A
MIR19B1	MIR19B2	CRIM1
MIR19B1	MIR19B2	ZFP91
MIR19B1	MIR19B2	FBXW2
MIR19B1	MIR19B2	C6orf62
MIR19B1	MIR19B2	PTX3
MIR19B1	MIR19B2	NAP1L1
MIR19B1	MIR19B2	TET3
MIR19B1	MIR19B2	C4orf33
MIR19B1	MIR19B2	CEP350
MIR19B1	MIR19B2	CAST
MIR19B1	MIR19B2	EAF1
MIR19B1	MIR19B2	NSMAF
MIR19B1	MIR19B2	C16orf70
MIR19B1	MIR19B2	PPP2R5A
MIR19B1	MIR19B2	IP6K2
MIR19B1	MIR19B2	ANLN
MIR19B1	MIR19B2	ABCC3
MIR19B1	MIR19B2	PHLDA1
MIR19B1	MIR19B2	CD164
MIR19B1	MIR19B2	IGF2R
MIR19B1	MIR19B2	RAP2B
MIR19B1	MIR19B2	LONRF1
MIR19B1	MIR19B2	SERPINE2
MIR19B1	MIR19B2	ARPC1A
MIR19B1	MIR19B2	DIS3L2
MIR19B1	MIR19B2	RREB1
MIR19B1	MIR19B2	TMBIM6
MIR19B1	MIR19B2	ARL8A
MIR19B1	MIR19B2	TMEM127
MIR19B1	MIR19B2	SH3BP5L
MIR19B1	MIR19B2	TNPO1
MIR19B1	MIR19B2	TAB2
MIR19B1	MIR19B2	MDM2
MIR19B1	MIR19B2	GMFB
MIR19B1	MIR19B2	CAMSAP1
MIR19B1	MIR19B2	PDE4A
MIR19B1	MIR19B2	DLG1
MIR19B1	MIR19B2	KIAA1468
MIR19B1	MIR19B2	SETD7
MIR19B1	MIR19B2	ATP6V1B2
MIR19B1	MIR19B2	KPNA6
MIR19B1	MIR19B2	PPP1R15B
MIR141	MIR200A	YPEL5
MIR141	MIR200A	TTC3
MIR141	MIR200A	FNIP2
MIR141	MIR200A	KLF6
MIR141	MIR200A	ZNF891
MIR141	MIR200A	ADH5
MIR141	MIR200A	SCD
MIR141	MIR200A	LHFP
MIR141	MIR200A	KIF1B
MIR141	MIR200A	ZCCHC3
MIR141	MIR200A	CASC4
MIR141	MIR200A	ALG9
MIR141	MIR200A	LY75
MIR141	MIR200A	ANP32E
MIR141	MIR200A	ZNF512B
MIR141	MIR200A	LPP
MIR141	MIR200A	RNF185
MIR141	MIR200A	SPTBN1
MIR141	MIR200A	ZNF518A
MIR141	MIR200A	TMC5
MIR141	MIR200A	ZEB1
MIR141	MIR200A	PSG5
MIR141	MIR200A	RAPGEF5
MIR141	MIR200A	U2AF1
MIR141	MIR200A	GLCE
MIR141	MIR200A	NUP153
MIR141	MIR200A	EXTL2
MIR141	MIR200A	ITGB8
MIR141	MIR200A	IQGAP1
MIR141	MIR200A	IVD
MIR141	MIR200A	STPG2
MIR141	MIR200A	STK3
MIR141	MIR200A	EXOC5
MIR141	MIR200A	VCPIP1
MIR141	MIR200A	CCNG1
MIR141	MIR200A	PDIK1L
MIR141	MIR200A	MYH10
MIR141	MIR200A	TTC28
MIR141	MIR200A	LPGAT1
MIR141	MIR200A	TMX4
MIR141	MIR200A	ACADSB
MIR141	MIR200A	SAR1A
MIR141	MIR200A	FBXW7
MIR141	MIR200A	MRPS31
MIR141	MIR200A	PPP3R1
MIR141	MIR200A	SLC16A6
MIR141	MIR200A	KIF17
MIR141	MIR200A	ULK2
MIR141	MIR200A	RBPJ
MIR141	MIR200A	ITCH
MIR141	MIR200A	DYNC1H1
MIR141	MIR200A	CXCL12
MIR141	MIR200A	SCOC
MIR141	MIR200A	ZSCAN30
MIR141	MIR200A	ENPP5
MIR141	MIR200A	SNRPD1
MIR141	MIR200A	GNAQ
MIR141	MIR200A	DIDO1
MIR141	MIR200A	RAB3B
MIR141	MIR200A	COG5
MIR141	MIR200A	SYNE1
MIR141	MIR200A	DNAJB11
MIR141	MIR200A	TCF24
MIR141	MIR200A	CLASP2
MIR141	MIR200A	ARRDC3
MIR141	MIR200A	FAT1
MIR141	MIR200A	CDKN1A
MIR141	MIR200A	SETX
MIR141	MIR200A	TBC1D4
MIR141	MIR200A	PABPC4
MIR141	MIR200A	OR1L3
MIR141	MIR200A	EIF4G1
MIR141	MIR200A	ZNF248
MIR141	MIR200A	PTCH1
MIR141	MIR200A	PPHLN1
MIR141	MIR200A	HTT
MIR141	MIR200A	MSH2
MIR141	MIR200A	USP33
MIR141	MIR200A	GGA2
MIR141	MIR200A	PTEN
MIR141	MIR200A	OGT
MIR141	MIR200A	ANO6
MIR141	MIR200A	SORBS2
MIR141	MIR200A	JAZF1
MIR141	MIR200A	VKORC1L1
MIR141	MIR200A	STRN
MIR141	MIR200A	CMTM6
MIR141	MIR200A	SEMA6A
MIR141	MIR200A	PCGF5
MIR141	MIR200A	TMEM57
MIR141	MIR200A	IKBKAP
MIR141	MIR200A	RANBP6
MIR141	MIR200A	ACP2
MIR141	MIR200A	GIGYF1
MIR141	MIR200A	FBXW11
MIR141	MIR200A	ZNF385D
MIR141	MIR200A	CRYBG3
MIR141	MIR200A	KSR1
MIR141	MIR200A	PARP1
MIR141	MIR200A	CAV2
MIR141	MIR200A	VAMP3
MIR141	MIR200A	COG3
MIR141	MIR200A	ARRDC4
MIR141	MIR200A	ZNF397
MIR141	MIR200A	RAB32
MIR141	MIR200A	DMXL1
MIR141	MIR200A	UBN2
MIR141	MIR200A	MRPL1
MIR141	MIR200A	PDHA1
MIR141	MIR200A	BRI3BP
MIR141	MIR200A	FAM220A
MIR141	MIR200A	ANKRD17
MIR141	MIR200A	NEK6
MIR141	MIR200A	RNF7
MIR141	MIR200A	DUSP5
MIR141	MIR200A	WNK1
MIR141	MIR200A	MNX1
MIR200B	MIR200C	ST7
MIR200B	MIR200C	TTC3
MIR200B	MIR200C	KDM7A
MIR200B	MIR200C	ZNF431
MIR200B	MIR200C	GFPT1
MIR200B	MIR200C	RBAK
MIR200B	MIR200C	PHC3
MIR200B	MIR200C	AKAP11
MIR200B	MIR200C	ZC3H4
MIR200B	MIR200C	RANBP2
MIR200B	MIR200C	DDX3Y
MIR200B	MIR200C	SCD
MIR200B	MIR200C	HSPA13
MIR200B	MIR200C	AGO2
MIR200B	MIR200C	CAB39
MIR200B	MIR200C	BNIP3
MIR200B	MIR200C	SPATS2L
MIR200B	MIR200C	RNF168
MIR200B	MIR200C	BIRC3
MIR200B	MIR200C	PRDM2
MIR200B	MIR200C	TMED10
MIR200B	MIR200C	TPCN1
MIR200B	MIR200C	MGAT3
MIR200B	MIR200C	CRKL
MIR200B	MIR200C	GOLIM4
MIR200B	MIR200C	EIF3J
MIR200B	MIR200C	BRD1
MIR200B	MIR200C	GPBP1
MIR200B	MIR200C	FBXL3
MIR200B	MIR200C	STK17B
MIR200B	MIR200C	ZNF512B
MIR200B	MIR200C	C5orf24
MIR200B	MIR200C	TBP
MIR200B	MIR200C	CNEP1R1
MIR200B	MIR200C	GABPB1
MIR200B	MIR200C	GSKIP
MIR200B	MIR200C	ZEB1
MIR200B	MIR200C	JUN
MIR200B	MIR200C	GRIA3
MIR200B	MIR200C	DDX21
MIR200B	MIR200C	TRIM59
MIR200B	MIR200C	TMEM123
MIR200B	MIR200C	NPNT
MIR200B	MIR200C	ZNF217
MIR200B	MIR200C	CFL2
MIR200B	MIR200C	BTAF1
MIR200B	MIR200C	LMAN1
MIR200B	MIR200C	MARCH6
MIR200B	MIR200C	ELK4
MIR200B	MIR200C	NRBP1
MIR200B	MIR200C	TGS1
MIR200B	MIR200C	TMX4
MIR200B	MIR200C	TPD52
MIR200B	MIR200C	NCOR2
MIR200B	MIR200C	TRAPPC8
MIR200B	MIR200C	KRT80
MIR200B	MIR200C	PAN2
MIR200B	MIR200C	TIMP2
MIR200B	MIR200C	GDAP2
MIR200B	MIR200C	KRR1
MIR200B	MIR200C	NDFIP2
MIR200B	MIR200C	GTF2E1
MIR200B	MIR200C	KRAS
MIR200B	MIR200C	OSTM1
MIR200B	MIR200C	UGP2
MIR200B	MIR200C	MARCH8
MIR200B	MIR200C	TROVE2
MIR200B	MIR200C	POMZP3
MIR200B	MIR200C	CRTAP
MIR200B	MIR200C	MGA
MIR200B	MIR200C	YES1
MIR200B	MIR200C	MARCKS
MIR200B	MIR200C	ZYG11B
MIR200B	MIR200C	PDCD4
MIR200B	MIR200C	PVRL4
MIR200B	MIR200C	LGALS8
MIR200B	MIR200C	PLCG1
MIR200B	MIR200C	SEC23A
MIR200B	MIR200C	FNDC3B
MIR200B	MIR200C	EIF4B
MIR200B	MIR200C	ITSN2
MIR200B	MIR200C	MFSD9
MIR200B	MIR200C	NAP1L2
MIR200B	MIR200C	RIC1
MIR200B	MIR200C	ETS1
MIR200B	MIR200C	CPEB4
MIR200B	MIR200C	CMTR2
MIR200B	MIR200C	RHOA
MIR200B	MIR200C	BLOC1S6
MIR200B	MIR200C	RBM12B
MIR200B	MIR200C	ATG12
MIR200B	MIR200C	ANKRD44
MIR200B	MIR200C	FAM199X
MIR200B	MIR200C	BDP1
MIR200B	MIR200C	COPS2
MIR200B	MIR200C	MYO9A
MIR200B	MIR200C	ZBTB38
MIR200B	MIR200C	SECISBP2L
MIR200B	MIR200C	ARPP19
MIR200B	MIR200C	PPP1CB
MIR200B	MIR200C	ZFAND6
MIR200B	MIR200C	RAB4A
MIR200B	MIR200C	PLD1
MIR200B	MIR200C	HTT
MIR200B	MIR200C	PHF10
MIR200B	MIR200C	CFAP97
MIR200B	MIR200C	UTP23
MIR200B	MIR200C	NAP1L5
MIR200B	MIR200C	SMIM15
MIR200B	MIR200C	REPS1
MIR200B	MIR200C	NEDD1
MIR200B	MIR200C	OGT
MIR200B	MIR200C	VAT1L
MIR200B	MIR200C	PLK2
MIR200B	MIR200C	VMP1
MIR200B	MIR200C	CEP57
MIR200B	MIR200C	STX17
MIR200B	MIR200C	RDX
MIR200B	MIR200C	CLCC1
MIR200B	MIR200C	ANLN
MIR200B	MIR200C	SEPSECS
MIR200B	MIR200C	OSBPL8
MIR200B	MIR200C	UBE2R2
MIR200B	MIR200C	UHRF1BP1L
MIR200B	MIR200C	GSE1
MIR200B	MIR200C	ERBB2IP
MIR200B	MIR200C	TAF7
MIR200B	MIR200C	CLIC4
MIR200B	MIR200C	STX16
MIR200B	MIR200C	CCDC117
MIR200B	MIR200C	SDE2
MIR200B	MIR200C	CD164
MIR200B	MIR200C	TM9SF3
MIR200B	MIR200C	KIAA0101
MIR200B	MIR200C	DESI1
MIR200B	MIR200C	LARP1B
MIR200B	MIR200C	MIEF1
MIR200B	MIR200C	ANKRD42
MIR200B	MIR200C	NIN
MIR200B	MIR200C	DHX29
MIR200B	MIR200C	EFR3A
MIR200B	MIR200C	FAM8A1
MIR200B	MIR200C	TCF4
MIR200B	MIR200C	PIM2
MIR200B	MIR200C	FBLN5
MIR200B	MIR200C	ERRFI1
MIR200B	MIR200C	RSU1
MIR200B	MIR200C	ZMAT3
MIR200B	MIR200C	NUPL1
MIR200B	MIR200C	TNPO1
MIR200B	MIR200C	FBXW11
MIR200B	MIR200C	PPP1R3D
MIR200B	MIR200C	SKP1
MIR200B	MIR200C	CAMSAP2
MIR200B	MIR200C	CBL
MIR200B	MIR200C	GATM
MIR200B	MIR200C	PCBP1
MIR200B	MIR200C	YIF1B
MIR200B	MIR200C	SMURF2
MIR200B	MIR200C	ARL2BP
MIR200B	MIR200C	MYZAP
MIR200B	MIR200C	ASH1L
MIR200B	MIR200C	NR5A2
MIR200B	MIR200C	THNSL1
MIR200B	MIR200C	RNF139
MIR200B	MIR200C	USP9X
MIR200B	MIR200C	DDB2
MIR200B	MIR200C	RTN4
MIR200B	MIR200C	SAR1B
MIR200B	MIR200C	ZNF638
MIR200B	MIR200C	SERPINI1
MIR200B	MIR200C	GPR98
MIR200B	MIR200C	TMEM64
MIR200B	MIR200C	MMD
MIR200B	MIR200C	PEAK1
MIR200B	MIR200C	EEA1
MIR200B	MIR200C	SNX13
MIR200B	MIR200C	LNPEP
MIR200B	MIR200C	DUSP1
MIR200B	MIR200C	SLC30A5
MIR20A	MIR20B	SMAD5
MIR20A	MIR20B	ATL3
MIR20A	MIR20B	RNH1
MIR20A	MIR20B	GBF1
MIR20A	MIR20B	SH3RF1
MIR20A	MIR20B	BTN3A1
MIR20A	MIR20B	TTC9
MIR20A	MIR20B	E2F1
MIR20A	MIR20B	WEE1
MIR20A	MIR20B	PRRX1
MIR20A	MIR20B	EIF4G2
MIR20A	MIR20B	BTG3
MIR20A	MIR20B	SH2B3
MIR20A	MIR20B	LAPTM4A
MIR20A	MIR20B	PCYT1A
MIR20A	MIR20B	RBP1
MIR20A	MIR20B	NCOA3
MIR20A	MIR20B	MKNK2
MIR20A	MIR20B	ZBTB7A
MIR20A	MIR20B	RASSF3
MIR20A	MIR20B	SMU1
MIR20A	MIR20B	ABHD2
MIR20A	MIR20B	SGMS1
MIR20A	MIR20B	FOCAD
MIR20A	MIR20B	ZNF827
MIR20A	MIR20B	ATG16L1
MIR20A	MIR20B	ARNTL2
MIR20A	MIR20B	UBE3C
MIR20A	MIR20B	SOCS1
MIR20A	MIR20B	ZNF337
MIR20A	MIR20B	TNFAIP3
MIR20A	MIR20B	ZNF81
MIR20A	MIR20B	NUFIP2
MIR20A	MIR20B	ANKRD11
MIR20A	MIR20B	JAK1
MIR20A	MIR20B	SIPA1L1
MIR20A	MIR20B	RUNX3
MIR20A	MIR20B	PKD2
MIR20A	MIR20B	REEP3
MIR20A	MIR20B	TUBB4B
MIR20A	MIR20B	SOWAHC
MIR20A	MIR20B	CRK
MIR20A	MIR20B	SEMA6D
MIR20A	MIR20B	MOB1A
MIR20A	MIR20B	UBAP2L
MIR20A	MIR20B	PRKAR1A
MIR20A	MIR20B	LTBP1
MIR20A	MIR20B	ADAM9
MIR20A	MIR20B	MIDN
MIR20A	MIR20B	RCAN1
MIR20A	MIR20B	EZH1
MIR20A	MIR20B	UBR4
MIR20A	MIR20B	VASH2
MIR20A	MIR20B	HBP1
MIR20A	MIR20B	DNPH1
MIR20A	MIR20B	TAOK3
MIR20A	MIR20B	IRF1
MIR20A	MIR20B	ATP9A
MIR20A	MIR20B	CCNG2
MIR20A	MIR20B	SOCS5
MIR20A	MIR20B	PUM2
MIR20A	MIR20B	CCDC137
MIR20A	MIR20B	FAM167A
MIR20A	MIR20B	CYBRD1
MIR20A	MIR20B	GLO1
MIR20A	MIR20B	ATXN1
MIR20A	MIR20B	EFCAB14
MIR20A	MIR20B	MYO19
MIR20A	MIR20B	ZBTB18
MIR20A	MIR20B	CLIP4
MIR20A	MIR20B	MAST4
MIR20A	MIR20B	PALLD
MIR20A	MIR20B	MOB1B
MIR20A	MIR20B	DNAJC27
MIR20A	MIR20B	EIF2S1
MIR20A	MIR20B	KLF3
MIR20A	MIR20B	AAED1
MIR20A	MIR20B	JOSD1
MIR20A	MIR20B	ZNF800
MIR20A	MIR20B	CNOT4
MIR20A	MIR20B	NAPB
MIR20A	MIR20B	GSPT1
MIR20A	MIR20B	FEM1C
MIR20A	MIR20B	LONP1
MIR20A	MIR20B	SASH1
MIR20A	MIR20B	LMBR1
MIR20A	MIR20B	VEGFA
MIR20A	MIR20B	IER3
MIR20A	MIR20B	CSRNP3
MIR20A	MIR20B	TNRC6B
MIR20A	MIR20B	KLHL28
MIR20A	MIR20B	LRCH1
MIR20A	MIR20B	HECTD1
MIR20A	MIR20B	ZC3H12C
MIR20A	MIR20B	RLIM
MIR20A	MIR20B	CCDC71L
MIR20A	MIR20B	RASD1
MIR20A	MIR20B	LAMC1
MIR20A	MIR20B	STK11
MIR20A	MIR20B	PIK3R1
MIR20A	MIR20B	RASA2
MIR20A	MIR20B	NIPA1
MIR20A	MIR20B	TBC1D20
MIR20A	MIR20B	MAP3K8
MIR20A	MIR20B	SOD2
MIR20A	MIR20B	ERAP1
MIR20A	MIR20B	MAST2
MIR20A	MIR20B	MSN
MIR20A	MIR20B	ANKIB1
MIR20A	MIR20B	ZNF592
MIR20A	MIR20B	SEMA7A
MIR20A	MIR20B	IPO7
MIR20A	MIR20B	RAB5B
MIR20A	MIR20B	BEND4
MIR20A	MIR20B	CRIM1
MIR20A	MIR20B	ENPP5
MIR20A	MIR20B	AKTIP
MIR20A	MIR20B	ZBTB4
MIR20A	MIR20B	NLK
MIR20A	MIR20B	CSNK1A1
MIR20A	MIR20B	ZNF880
MIR20A	MIR20B	ZFP91
MIR20A	MIR20B	UNC119B
MIR20A	MIR20B	EGLN3
MIR20A	MIR20B	EXOC1
MIR20A	MIR20B	TAGAP
MIR20A	MIR20B	FAM126B
MIR20A	MIR20B	KDM6B
MIR20A	MIR20B	ZFYVE26
MIR20A	MIR20B	TSG101
MIR20A	MIR20B	FLAD1
MIR20A	MIR20B	NHLRC3
MIR20A	MIR20B	CMKLR1
MIR20A	MIR20B	MSI2
MIR20A	MIR20B	CXCL8
MIR20A	MIR20B	IRF9
MIR20A	MIR20B	MAP3K9
MIR20A	MIR20B	FAM199X
MIR20A	MIR20B	CDKN1A
MIR20A	MIR20B	FRS2
MIR20A	MIR20B	PFKP
MIR20A	MIR20B	PLEKHO2
MIR20A	MIR20B	STK38
MIR20A	MIR20B	ACSL4
MIR20A	MIR20B	ZMPSTE24
MIR20A	MIR20B	DUSP2
MIR20A	MIR20B	NFATC2IP
MIR20A	MIR20B	MAP1B
MIR20A	MIR20B	RUFY2
MIR20A	MIR20B	CCND1
MIR20A	MIR20B	DYRK3
MIR20A	MIR20B	ZDHHC20
MIR20A	MIR20B	NABP1
MIR20A	MIR20B	TRIM8
MIR20A	MIR20B	SAMD9L
MIR20A	MIR20B	VHL
MIR20A	MIR20B	USP3
MIR20A	MIR20B	ANKRD52
MIR20A	MIR20B	DCAF10
MIR20A	MIR20B	RRM2
MIR20A	MIR20B	PHLDA1
MIR20A	MIR20B	FRMD4A
MIR20A	MIR20B	ZBTB33
MIR20A	MIR20B	CROT
MIR20A	MIR20B	BAMBI
MIR20A	MIR20B	PDIA4
MIR20A	MIR20B	LZIC
MIR20A	MIR20B	PPP6C
MIR20A	MIR20B	NR2C2
MIR20A	MIR20B	SLC30A1
MIR20A	MIR20B	MAGT1
MIR20A	MIR20B	KPNA2
MIR20A	MIR20B	MAP3K2
MIR20A	MIR20B	PPP1R12B
MIR20A	MIR20B	MACF1
MIR20A	MIR20B	RAB22A
MIR20A	MIR20B	SNX9
MIR20A	MIR20B	LPXN
MIR20A	MIR20B	TGFBR2
MIR20A	MIR20B	FRMPD4
MIR20A	MIR20B	TNRC6A
MIR20A	MIR20B	CCND2
MIR20A	MIR20B	KDM2A
MIR20A	MIR20B	HYOU1
MIR20A	MIR20B	DIAPH1
MIR20A	MIR20B	NUPL1
MIR20A	MIR20B	GIGYF1
MIR20A	MIR20B	GAN
MIR20A	MIR20B	TMEM127
MIR20A	MIR20B	DNAJC13
MIR20A	MIR20B	SH3PXD2A
MIR20A	MIR20B	SBNO1
MIR20A	MIR20B	SEC14L1
MIR20A	MIR20B	AAK1
MIR20A	MIR20B	SGTB
MIR20A	MIR20B	ULK1
MIR20A	MIR20B	WDR37
MIR20A	MIR20B	FAM129A
MIR20A	MIR20B	ZNFX1
MIR20A	MIR20B	NMD3
MIR20A	MIR20B	PCM1
MIR20A	MIR20B	RB1
MIR20A	MIR20B	ARL4A
MIR20A	MIR20B	KMT2B
MIR20A	MIR20B	DUSP18
MIR20A	MIR20B	BNIP2
MIR20A	MIR20B	CIC
MIR20A	MIR20B	ARL1
MIR20A	MIR20B	CLTC
MIR20A	MIR20B	TBC1D2B
MIR20A	MIR20B	KCMF1
MIR20A	MIR20B	CRY2
MIR20A	MIR20B	PIP4K2A
MIR20A	MIR20B	RHOC
MIR20A	MIR20B	PTPN4
MIR20A	MIR20B	NBL1
MIR20A	MIR20B	NIPBL
MIR20A	MIR20B	DAB2
MIR20A	MIR20B	CELF2
MIR20A	MIR20B	PREX1
MIR20A	MIR20B	LDLRAP1
MIR20A	MIR20B	TXNIP
MIR20A	MIR20B	PKD1
MIR20A	MIR20B	KLF10
MIR20A	MIR20B	GTF2H1
MIR20A	MIR93	SMAD5
MIR20A	MIR93	ATL3
MIR20A	MIR93	RNH1
MIR20A	MIR93	GBF1
MIR20A	MIR93	SH3RF1
MIR20A	MIR93	M6PR
MIR20A	MIR93	TTC9
MIR20A	MIR93	BTN3A1
MIR20A	MIR93	E2F1
MIR20A	MIR93	NAV1
MIR20A	MIR93	PRRX1
MIR20A	MIR93	WEE1
MIR20A	MIR93	EIF4G2
MIR20A	MIR93	BTG3
MIR20A	MIR93	SH2B3
MIR20A	MIR93	EPAS1
MIR20A	MIR93	NBEAL2
MIR20A	MIR93	LAPTM4A
MIR20A	MIR93	PCYT1A
MIR20A	MIR93	RBP1
MIR20A	MIR93	NCOA3
MIR20A	MIR93	MKNK2
MIR20A	MIR93	ZBTB7A
MIR20A	MIR93	RASSF3
MIR20A	MIR93	SMU1
MIR20A	MIR93	SGMS1
MIR20A	MIR93	ZNF827
MIR20A	MIR93	ATG16L1
MIR20A	MIR93	ARNTL2
MIR20A	MIR93	UBE3C
MIR20A	MIR93	SOCS1
MIR20A	MIR93	ZNF337
MIR20A	MIR93	TNFAIP3
MIR20A	MIR93	ENAH
MIR20A	MIR93	ZNF81
MIR20A	MIR93	NUFIP2
MIR20A	MIR93	ANKRD11
MIR20A	MIR93	JAK1
MIR20A	MIR93	SIPA1L1
MIR20A	MIR93	RUNX3
MIR20A	MIR93	PKD2
MIR20A	MIR93	REEP3
MIR20A	MIR93	CRK
MIR20A	MIR93	MOB1A
MIR20A	MIR93	UBAP2L
MIR20A	MIR93	PRKAR1A
MIR20A	MIR93	LTBP1
MIR20A	MIR93	ADAM9
MIR20A	MIR93	PLIN3
MIR20A	MIR93	RCAN1
MIR20A	MIR93	MIDN
MIR20A	MIR93	EZH1
MIR20A	MIR93	UBR4
MIR20A	MIR93	HBP1
MIR20A	MIR93	DNPH1
MIR20A	MIR93	TAOK3
MIR20A	MIR93	IRF1
MIR20A	MIR93	ATP9A
MIR20A	MIR93	CCNG2
MIR20A	MIR93	SOCS5
MIR20A	MIR93	PUM2
MIR20A	MIR93	CCDC137
MIR20A	MIR93	FAM167A
MIR20A	MIR93	CYBRD1
MIR20A	MIR93	GLO1
MIR20A	MIR93	ATXN1
MIR20A	MIR93	EFCAB14
MIR20A	MIR93	ZBTB18
MIR20A	MIR93	CLIP4
MIR20A	MIR93	MAST4
MIR20A	MIR93	PALLD
MIR20A	MIR93	MOB1B
MIR20A	MIR93	DNAJC27
MIR20A	MIR93	EIF2S1
MIR20A	MIR93	KLF3
MIR20A	MIR93	AAED1
MIR20A	MIR93	JOSD1
MIR20A	MIR93	ZNF800
MIR20A	MIR93	CNOT4
MIR20A	MIR93	NAPB
MIR20A	MIR93	FEM1C
MIR20A	MIR93	SASH1
MIR20A	MIR93	STAT3
MIR20A	MIR93	LMBR1
MIR20A	MIR93	VEGFA
MIR20A	MIR93	IER3
MIR20A	MIR93	CSRNP3
MIR20A	MIR93	WHSC1L1
MIR20A	MIR93	TNRC6B
MIR20A	MIR93	KLHL28
MIR20A	MIR93	PURA
MIR20A	MIR93	LRCH1
MIR20A	MIR93	ZC3H12C
MIR20A	MIR93	EIF4G3
MIR20A	MIR93	RLIM
MIR20A	MIR93	CCDC71L
MIR20A	MIR93	RASD1
MIR20A	MIR93	LAMC1
MIR20A	MIR93	STK11
MIR20A	MIR93	PIK3R1
MIR20A	MIR93	RASA2
MIR20A	MIR93	TBC1D20
MIR20A	MIR93	SOD2
MIR20A	MIR93	GRAMD1A
MIR20A	MIR93	ERAP1
MIR20A	MIR93	MAST2
MIR20A	MIR93	CORO1C
MIR20A	MIR93	ANKIB1
MIR20A	MIR93	DYNC1H1
MIR20A	MIR93	ZNF592
MIR20A	MIR93	SEMA7A
MIR20A	MIR93	IPO7
MIR20A	MIR93	RAB5B
MIR20A	MIR93	BEND4
MIR20A	MIR93	CRIM1
MIR20A	MIR93	ENPP5
MIR20A	MIR93	AKTIP
MIR20A	MIR93	ZBTB4
MIR20A	MIR93	NLK
MIR20A	MIR93	CSNK1A1
MIR20A	MIR93	FNDC3B
MIR20A	MIR93	ZNF880
MIR20A	MIR93	ZFP91
MIR20A	MIR93	UNC119B
MIR20A	MIR93	PDPK1
MIR20A	MIR93	EGLN3
MIR20A	MIR93	EXOC1
MIR20A	MIR93	TAGAP
MIR20A	MIR93	FAM126B
MIR20A	MIR93	KDM6B
MIR20A	MIR93	AFF1
MIR20A	MIR93	BAG3
MIR20A	MIR93	TSG101
MIR20A	MIR93	ZFYVE26
MIR20A	MIR93	FLAD1
MIR20A	MIR93	NHLRC3
MIR20A	MIR93	MSI2
MIR20A	MIR93	LRBA
MIR20A	MIR93	CXCL8
MIR20A	MIR93	IRF9
MIR20A	MIR93	MAP3K9
MIR20A	MIR93	CDKN1A
MIR20A	MIR93	FRS2
MIR20A	MIR93	PFKP
MIR20A	MIR93	PLEKHO2
MIR20A	MIR93	CEP350
MIR20A	MIR93	STK38
MIR20A	MIR93	ACSL4
MIR20A	MIR93	ZMPSTE24
MIR20A	MIR93	DUSP2
MIR20A	MIR93	MAP1B
MIR20A	MIR93	RUFY2
MIR20A	MIR93	CCND1
MIR20A	MIR93	DYRK3
MIR20A	MIR93	ZDHHC20
MIR20A	MIR93	PHC1
MIR20A	MIR93	NABP1
MIR20A	MIR93	TRIM8
MIR20A	MIR93	SAMD9L
MIR20A	MIR93	VHL
MIR20A	MIR93	PHACTR2
MIR20A	MIR93	USP3
MIR20A	MIR93	ANKRD52
MIR20A	MIR93	DCAF10
MIR20A	MIR93	RRM2
MIR20A	MIR93	PHLDA1
MIR20A	MIR93	FRMD4A
MIR20A	MIR93	ZBTB33
MIR20A	MIR93	CROT
MIR20A	MIR93	LZIC
MIR20A	MIR93	PPP6C
MIR20A	MIR93	NR2C2
MIR20A	MIR93	SLC30A1
MIR20A	MIR93	MAGT1
MIR20A	MIR93	KPNA2
MIR20A	MIR93	MAP3K2
MIR20A	MIR93	PPP1R12B
MIR20A	MIR93	NUCKS1
MIR20A	MIR93	MACF1
